,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
187,The Middle,Zedd,12280,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,5/15/2020,5/22/2020,South Africa
188,Lonely (with Jonas Brothers),Diplo,12261,https://open.spotify.com/track/0prJ6Nafa5rklRc8rZUNSG,5/15/2020,5/22/2020,South Africa
189,SOS (feat. Aloe Blacc),Avicii,12227,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,5/15/2020,5/22/2020,South Africa
190,Something Just Like This,The Chainsmokers,12163,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,5/15/2020,5/22/2020,South Africa
191,After Hours,The Weeknd,12147,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,5/15/2020,5/22/2020,South Africa
192,Let Me Down Slowly,Alec Benjamin,12122,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,5/15/2020,5/22/2020,South Africa
193,Going Bad (feat. Drake),Meek Mill,12093,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,5/15/2020,5/22/2020,South Africa
194,Harlem Shake (feat. Young Thug),Future,12077,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3,5/15/2020,5/22/2020,South Africa
195,Too Good At Goodbyes,Sam Smith,12060,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,5/15/2020,5/22/2020,South Africa
196,Dancing On My Own,Calum Scott,12008,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,5/15/2020,5/22/2020,South Africa
197,Sandton,Kabza De Small,11972,https://open.spotify.com/track/0ddnry07vtuLzEVK63bw3R,5/15/2020,5/22/2020,South Africa
198,Thunder,Imagine Dragons,11915,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,5/15/2020,5/22/2020,South Africa
199,Scars To Your Beautiful,Alessia Cara,11871,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,5/15/2020,5/22/2020,South Africa
200,Deep End Freestyle,Sleepy Hallow,11870,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,5/15/2020,5/22/2020,South Africa
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,79147,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,5/22/2020,5/29/2020,South Africa
2,Toosie Slide,Drake,73094,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,5/22/2020,5/29/2020,South Africa
3,Blinding Lights,The Weeknd,72060,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,5/22/2020,5/29/2020,South Africa
4,THE SCOTTS,THE SCOTTS,68377,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,5/22/2020,5/29/2020,South Africa
5,Roses - Imanbek Remix,SAINt JHN,61372,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,5/22/2020,5/29/2020,South Africa
6,The Box,Roddy Ricch,54772,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,5/22/2020,5/29/2020,South Africa
7,Blueberry Faygo,Lil Mosey,51765,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,5/22/2020,5/29/2020,South Africa
8,Rain On Me (with Ariana Grande),Lady Gaga,50445,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu,5/22/2020,5/29/2020,South Africa
9,Life Is Good (feat. Drake),Future,48898,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,5/22/2020,5/29/2020,South Africa
10,ZOL,Max Hurrell,45764,https://open.spotify.com/track/1XtgF9N4G9xDiYiVfu3cID,5/22/2020,5/29/2020,South Africa
11,death bed (coffee for your head),Powfu,43747,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,5/22/2020,5/29/2020,South Africa
12,Don't Start Now,Dua Lipa,42623,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,5/22/2020,5/29/2020,South Africa
13,Circles,Post Malone,42560,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,5/22/2020,5/29/2020,South Africa
14,Intentions (feat. Quavo),Justin Bieber,42448,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,5/22/2020,5/29/2020,South Africa
15,Stuck with U (with Justin Bieber),Ariana Grande,41364,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,5/22/2020,5/29/2020,South Africa
16,Falling,Trevor Daniel,40875,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,5/22/2020,5/29/2020,South Africa
17,Savage Remix (feat. Beyoncé),Megan Thee Stallion,40573,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,5/22/2020,5/29/2020,South Africa
18,WHATS POPPIN,Jack Harlow,40111,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,5/22/2020,5/29/2020,South Africa
19,Dance Monkey,Tones And I,40012,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,5/22/2020,5/29/2020,South Africa
20,Someone You Loved,Lewis Capaldi,39859,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,5/22/2020,5/29/2020,South Africa
21,Chicago Freestyle (feat. Giveon),Drake,38138,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,5/22/2020,5/29/2020,South Africa
22,You're the One,Elaine,37249,https://open.spotify.com/track/63Pt6QnepIcsPITzyvvOEt,5/22/2020,5/29/2020,South Africa
23,Go Crazy,Chris Brown,35495,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,5/22/2020,5/29/2020,South Africa
24,Party Girl,StaySolidRocky,35281,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,5/22/2020,5/29/2020,South Africa
25,Memories,Maroon 5,35023,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/22/2020,5/29/2020,South Africa
26,GOOBA,6ix9ine,34779,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,5/22/2020,5/29/2020,South Africa
27,HIGHEST IN THE ROOM,Travis Scott,33713,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,5/22/2020,5/29/2020,South Africa
28,goosebumps,Travis Scott,33239,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,5/22/2020,5/29/2020,South Africa
29,Beautiful People (feat. Khalid),Ed Sheeran,32990,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,5/22/2020,5/29/2020,South Africa
30,Righteous,Juice WRLD,32866,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,5/22/2020,5/29/2020,South Africa
31,ROXANNE,Arizona Zervas,32799,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,5/22/2020,5/29/2020,South Africa
32,SICKO MODE,Travis Scott,31991,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,5/22/2020,5/29/2020,South Africa
33,Be Kind (with Halsey),Marshmello,31984,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,5/22/2020,5/29/2020,South Africa
34,Say So (feat. Nicki Minaj),Doja Cat,31854,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,5/22/2020,5/29/2020,South Africa
35,everything i wanted,Billie Eilish,31217,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,5/22/2020,5/29/2020,South Africa
36,Sunday Best,Surfaces,31187,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,5/22/2020,5/29/2020,South Africa
37,After Party,Don Toliver,29891,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,5/22/2020,5/29/2020,South Africa
38,If the World Was Ending - feat. Julia Michaels,JP Saxe,28911,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,5/22/2020,5/29/2020,South Africa
39,Godzilla (feat. Juice WRLD),Eminem,28586,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,5/22/2020,5/29/2020,South Africa
40,Before You Go,Lewis Capaldi,28502,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5/22/2020,5/29/2020,South Africa
41,ily (i love you baby) (feat. Emilee),Surf Mesa,27964,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,5/22/2020,5/29/2020,South Africa
42,Break My Heart,Dua Lipa,27847,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,5/22/2020,5/29/2020,South Africa
43,BELIEVE IT,PARTYNEXTDOOR,27084,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,5/22/2020,5/29/2020,South Africa
44,"I Need You - From the Netflix original series ""Blood & Water""",Nasty C,26773,https://open.spotify.com/track/3b6CZJw9JOpJ3fQTJbj6pT,5/22/2020,5/29/2020,South Africa
45,Breaking Me,Topic,26642,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,5/22/2020,5/29/2020,South Africa
46,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,26222,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,5/22/2020,5/29/2020,South Africa
47,Watermelon Sugar,Harry Styles,25967,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,5/22/2020,5/29/2020,South Africa
48,Señorita,Shawn Mendes,25342,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5/22/2020,5/29/2020,South Africa
49,hot girl bummer,blackbear,25200,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,5/22/2020,5/29/2020,South Africa
50,WUNNA,Gunna,25102,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF,5/22/2020,5/29/2020,South Africa
51,I Don't Care (with Justin Bieber),Ed Sheeran,25050,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,5/22/2020,5/29/2020,South Africa
52,Supalonely,BENEE,24864,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,5/22/2020,5/29/2020,South Africa
53,Adore You,Harry Styles,24595,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,5/22/2020,5/29/2020,South Africa
54,Lose Somebody,Kygo,24407,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,5/22/2020,5/29/2020,South Africa
55,eMcimbini - Live,Kabza De Small,24347,https://open.spotify.com/track/2YXf32CaC2PzXIgmRb2GK2,5/22/2020,5/29/2020,South Africa
56,Ballin' (with Roddy Ricch),Mustard,24284,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,5/22/2020,5/29/2020,South Africa
57,lovely (with Khalid),Billie Eilish,23892,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,5/22/2020,5/29/2020,South Africa
58,Risky,Elaine,23853,https://open.spotify.com/track/4XOcBYsZrR8oa9c97COoYf,5/22/2020,5/29/2020,South Africa
59,Lucid Dreams,Juice WRLD,23278,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,5/22/2020,5/29/2020,South Africa
60,bad guy,Billie Eilish,23030,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,5/22/2020,5/29/2020,South Africa
61,Cap (feat. Offset),KSI,22864,https://open.spotify.com/track/3xcgXaHFeoCs0xTRJvqDGm,5/22/2020,5/29/2020,South Africa
62,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,21956,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,5/22/2020,5/29/2020,South Africa
63,Youngblood,5 Seconds of Summer,21914,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,5/22/2020,5/29/2020,South Africa
64,Say So,Doja Cat,21871,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,5/22/2020,5/29/2020,South Africa
65,Boss Bitch,Doja Cat,21830,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,5/22/2020,5/29/2020,South Africa
66,Walk Em Down (feat. Roddy Ricch),NLE Choppa,21493,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,5/22/2020,5/29/2020,South Africa
67,Know Your Worth,Khalid,21480,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,5/22/2020,5/29/2020,South Africa
68,High Fashion (feat. Mustard),Roddy Ricch,21323,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,5/22/2020,5/29/2020,South Africa
69,Happier,Marshmello,21299,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,5/22/2020,5/29/2020,South Africa
70,Lose Control,MEDUZA,21143,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,5/22/2020,5/29/2020,South Africa
71,Ride It,Regard,21044,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,5/22/2020,5/29/2020,South Africa
72,Dior,Pop Smoke,20873,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,5/22/2020,5/29/2020,South Africa
73,Higher Love,Kygo,20530,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,5/22/2020,5/29/2020,South Africa
74,Daisies,Katy Perry,20122,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,5/22/2020,5/29/2020,South Africa
75,Eastside (with Halsey & Khalid),benny blanco,19594,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,5/22/2020,5/29/2020,South Africa
76,Houdini (feat. Swarmz & Tion Wayne),KSI,19565,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8,5/22/2020,5/29/2020,South Africa
77,SAD!,XXXTENTACION,19521,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,5/22/2020,5/29/2020,South Africa
78,COOLER THAN A BITCH (feat. Roddy Ricch),Gunna,19514,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw,5/22/2020,5/29/2020,South Africa
79,Takeaway,The Chainsmokers,19323,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,5/22/2020,5/29/2020,South Africa
80,Money In The Grave (Drake ft. Rick Ross),Drake,19273,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5/22/2020,5/29/2020,South Africa
81,Shallow,Lady Gaga,19103,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,5/22/2020,5/29/2020,South Africa
82,Play Date,Melanie Martinez,19039,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,5/22/2020,5/29/2020,South Africa
83,Savage,Megan Thee Stallion,19019,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,5/22/2020,5/29/2020,South Africa
84,Jocelyn Flores,XXXTENTACION,18954,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,5/22/2020,5/29/2020,South Africa
85,No Guidance (feat. Drake),Chris Brown,18564,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,5/22/2020,5/29/2020,South Africa
86,Call You Mine,The Chainsmokers,18200,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp,5/22/2020,5/29/2020,South Africa
87,TOP FLOOR (feat. Travis Scott),Gunna,18188,https://open.spotify.com/track/4YhJ3a6kBPGJWX4Ek77sDd,5/22/2020,5/29/2020,South Africa
88,In Your Eyes,The Weeknd,18146,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,5/22/2020,5/29/2020,South Africa
89,I Like Me Better,Lauv,17987,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,5/22/2020,5/29/2020,South Africa
90,"10,000 Hours (with Justin Bieber)",Dan + Shay,17966,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,5/22/2020,5/29/2020,South Africa
91,when the party's over,Billie Eilish,17835,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,5/22/2020,5/29/2020,South Africa
92,Skechers,DripReport,17796,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,5/22/2020,5/29/2020,South Africa
93,Dancing With A Stranger (with Normani),Sam Smith,17625,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,5/22/2020,5/29/2020,South Africa
94,Without Me,Halsey,17543,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,5/22/2020,5/29/2020,South Africa
95,Never Really Over,Katy Perry,17457,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,5/22/2020,5/29/2020,South Africa
96,Be Alright,Dean Lewis,17334,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5/22/2020,5/29/2020,South Africa
97,Pain 1993 (with Playboi Carti),Drake,17334,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,5/22/2020,5/29/2020,South Africa
98,Killa Killa (feat. Aiyana-Lee),KSI,17310,https://open.spotify.com/track/13Npvj6mfPFQL5DiBKWSIQ,5/22/2020,5/29/2020,South Africa
99,In Your Eyes (with Doja Cat) - Remix,The Weeknd,17254,https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx,5/22/2020,5/29/2020,South Africa
100,What You Been On,KSI,17113,https://open.spotify.com/track/7qOzCXU1vO8iATCDgYAUUh,5/22/2020,5/29/2020,South Africa
101,Deep End Freestyle,Sleepy Hallow,17089,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,5/22/2020,5/29/2020,South Africa
102,Bad Lil Vibe (feat. Jeremih),KSI,17036,https://open.spotify.com/track/04zis09KAgMvMod8Eohrp1,5/22/2020,5/29/2020,South Africa
103,BOP,DaBaby,16954,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,5/22/2020,5/29/2020,South Africa
104,Ransom,Lil Tecca,16947,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,5/22/2020,5/29/2020,South Africa
105,Say You Won't Let Go,James Arthur,16851,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5/22/2020,5/29/2020,South Africa
106,Sweet but Psycho,Ava Max,16648,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,5/22/2020,5/29/2020,South Africa
107,Energy (feat. Gemini Major),AKA,16628,https://open.spotify.com/track/0JVrFWWfQB81c1WuZtdi8N,5/22/2020,5/29/2020,South Africa
108,2002,Anne-Marie,16570,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,5/22/2020,5/29/2020,South Africa
109,If I Can't Have You,Shawn Mendes,16550,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,5/22/2020,5/29/2020,South Africa
110,Surrender,Natalie Taylor,16481,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6,5/22/2020,5/29/2020,South Africa
111,I’m Ready (with Demi Lovato),Sam Smith,16477,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,5/22/2020,5/29/2020,South Africa
112,Lose You To Love Me,Selena Gomez,16438,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,5/22/2020,5/29/2020,South Africa
113,Domain,KSI,16300,https://open.spotify.com/track/2mRlw1zgbAgVHwFlSUcqFX,5/22/2020,5/29/2020,South Africa
114,What A Man Gotta Do,Jonas Brothers,16283,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,5/22/2020,5/29/2020,South Africa
115,Tender Love (feat. DJ Maphorisa & Kabza De Small),Sha Sha,16171,https://open.spotify.com/track/7ckWQdFniRR7CNsIA1VIML,5/22/2020,5/29/2020,South Africa
116,How Do You Sleep?,Sam Smith,15739,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,5/22/2020,5/29/2020,South Africa
117,Will - Remix,Joyner Lucas,15448,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC,5/22/2020,5/29/2020,South Africa
118,Solitaires (feat. Travis Scott),Future,15415,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,5/22/2020,5/29/2020,South Africa
119,Falling,Harry Styles,15289,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,5/22/2020,5/29/2020,South Africa
120,Lorch,Kabza De Small,15272,https://open.spotify.com/track/1E8jmVFDwAWbDzsjjniKGO,5/22/2020,5/29/2020,South Africa
121,Sucker,Jonas Brothers,15159,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,5/22/2020,5/29/2020,South Africa
122,Millions,KSI,15061,https://open.spotify.com/track/3nxobbTLF4bUnTJ85Z1Xmt,5/22/2020,5/29/2020,South Africa
123,rockstar (feat. 21 Savage),Post Malone,14960,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,5/22/2020,5/29/2020,South Africa
124,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,14931,https://open.spotify.com/track/38TqlPI8PIVJ4AOXdRHKUh,5/22/2020,5/29/2020,South Africa
125,Bandit (with YoungBoy Never Broke Again),Juice WRLD,14917,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,5/22/2020,5/29/2020,South Africa
126,Turks (with Gunna & ft. Travis Scott),NAV,14894,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,5/22/2020,5/29/2020,South Africa
127,Goodbyes (Feat. Young Thug),Post Malone,14805,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,5/22/2020,5/29/2020,South Africa
128,Yummy,Justin Bieber,14776,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,5/22/2020,5/29/2020,South Africa
129,Poppin (feat. Lil Pump & Smokepurpp),KSI,14764,https://open.spotify.com/track/0wjn2uA7Xu9YuuYsFNwd06,5/22/2020,5/29/2020,South Africa
130,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,14760,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,5/22/2020,5/29/2020,South Africa
131,Hello - Live,Kabza De Small,14714,https://open.spotify.com/track/6GoWV2xaRM5zW5ipsMtaeq,5/22/2020,5/29/2020,South Africa
132,Robbery,Juice WRLD,14626,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,5/22/2020,5/29/2020,South Africa
133,Bruises,Lewis Capaldi,14581,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,5/22/2020,5/29/2020,South Africa
134,OUT WEST (feat. Young Thug),JACKBOYS,14569,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,5/22/2020,5/29/2020,South Africa
135,Post Malone (feat. RANI),Sam Feldt,14393,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,5/22/2020,5/29/2020,South Africa
136,P2,Lil Uzi Vert,14356,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,5/22/2020,5/29/2020,South Africa
137,Let Me Love You,Mario,14341,https://open.spotify.com/track/7GaFYUqP2WdR4KTPk7cXoP,5/22/2020,5/29/2020,South Africa
138,No Idea,Don Toliver,14318,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,5/22/2020,5/29/2020,South Africa
139,Girls Need Love (with Drake) - Remix,Summer Walker,14280,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu,5/22/2020,5/29/2020,South Africa
140,7 rings,Ariana Grande,14279,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,5/22/2020,5/29/2020,South Africa
141,Level of Concern,Twenty One Pilots,14250,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,5/22/2020,5/29/2020,South Africa
142,The Blessing (Live),Elevation Worship,14191,https://open.spotify.com/track/5O306r2a9Nl7rm5ZlaTqka,5/22/2020,5/29/2020,South Africa
143,MET GALA,Gunna,14179,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,5/22/2020,5/29/2020,South Africa
144,i'm so tired...,Lauv,14114,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw,5/22/2020,5/29/2020,South Africa
145,You Need To Calm Down,Taylor Swift,14106,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,5/22/2020,5/29/2020,South Africa
146,ocean eyes,Billie Eilish,14087,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,5/22/2020,5/29/2020,South Africa
147,Mortal Man,Jeremy Loops,14050,https://open.spotify.com/track/1QGac4OblpXqHpk9AubVuo,5/22/2020,5/29/2020,South Africa
148,Daechwita,Agust D,13984,https://open.spotify.com/track/0H4ugk6rhnXmTl47ayy9O5,5/22/2020,5/29/2020,South Africa
149,MIDDLE CHILD,J. Cole,13962,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,5/22/2020,5/29/2020,South Africa
150,Don't Stop Believin',Journey,13903,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,5/22/2020,5/29/2020,South Africa
151,This City,Sam Fischer,13800,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,5/22/2020,5/29/2020,South Africa
152,Better,Khalid,13791,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,5/22/2020,5/29/2020,South Africa
153,Cross my Heart,AKA,13772,https://open.spotify.com/track/7Flj1RjLpjZmTmppzdpcit,5/22/2020,5/29/2020,South Africa
154,High Hopes,Panic! At The Disco,13710,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,5/22/2020,5/29/2020,South Africa
155,SKYBOX,Gunna,13659,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG,5/22/2020,5/29/2020,South Africa
156,Flex (feat. Juice WRLD),Polo G,13642,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,5/22/2020,5/29/2020,South Africa
157,"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)",Mfr Souls,13611,https://open.spotify.com/track/2NbUnaGrjwRuRjZ5EPyOR5,5/22/2020,5/29/2020,South Africa
158,MOTW,Gunna,13581,https://open.spotify.com/track/0JZUiKHoEDpsLvXfeqbZxV,5/22/2020,5/29/2020,South Africa
159,3AM,Russ,13454,https://open.spotify.com/track/6xRNqXP3baPR9buXr8vreM,5/22/2020,5/29/2020,South Africa
160,Hate Me (with Juice WRLD),Ellie Goulding,13453,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,5/22/2020,5/29/2020,South Africa
161,ARGENTINA,Gunna,13448,https://open.spotify.com/track/4LkEHc33eXcXFQNwxruw7W,5/22/2020,5/29/2020,South Africa
162,How It Feel,KSI,13393,https://open.spotify.com/track/33wdV1gI0hqmROGli4fWAt,5/22/2020,5/29/2020,South Africa
163,You should be sad,Halsey,13346,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,5/22/2020,5/29/2020,South Africa
164,Old Town Road - Remix,Lil Nas X,13268,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,5/22/2020,5/29/2020,South Africa
165,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,13254,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,5/22/2020,5/29/2020,South Africa
166,3 Nights,Dominic Fike,13207,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX,5/22/2020,5/29/2020,South Africa
167,Perfect,Ed Sheeran,13191,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,5/22/2020,5/29/2020,South Africa
168,"fuck, i'm lonely (with Anne-Marie)",Lauv,13126,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz,5/22/2020,5/29/2020,South Africa
169,Wow.,Post Malone,13112,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,5/22/2020,5/29/2020,South Africa
170,IDK You Yet,Alexander 23,13103,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,5/22/2020,5/29/2020,South Africa
171,Rescue Me,OneRepublic,13102,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,5/22/2020,5/29/2020,South Africa
