,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
82,Tutu,Camilo,252737,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,7/10/2020,7/17/2020,Chile
83,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,247909,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,7/10/2020,7/17/2020,Chile
84,Amarillo,J Balvin,247800,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,7/10/2020,7/17/2020,Chile
85,Narcos,Anuel AA,245903,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q,7/10/2020,7/17/2020,Chile
86,Quizas,Rich Music LTD,238157,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,7/10/2020,7/17/2020,Chile
87,Hablamos Mañana,Bad Bunny,235211,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h,7/10/2020,7/17/2020,Chile
88,Definitivamente,Daddy Yankee,235154,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv,7/10/2020,7/17/2020,Chile
89,Lloras - Remix,Cauty,233037,https://open.spotify.com/track/3FhiU60cxfN2j4jRy5Y40w,7/10/2020,7/17/2020,Chile
90,Loco - Remix,Farruko,231962,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq,7/10/2020,7/17/2020,Chile
91,Ponte Pa' Mi,Rauw Alejandro,231359,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4,7/10/2020,7/17/2020,Chile
92,Toosie Slide,Drake,227987,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,7/10/2020,7/17/2020,Chile
93,Como Llora,Juanfran,227741,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,7/10/2020,7/17/2020,Chile
94,Goteo,Paloma Mami,227626,https://open.spotify.com/track/634fDJYRCr5yzqfFWa9rfS,7/10/2020,7/17/2020,Chile
95,Algún Día Volveras,Santaferia,226360,https://open.spotify.com/track/27uAea0qcUz3a7jKnAT7KG,7/10/2020,7/17/2020,Chile
96,Cenicero,Javiielo,225438,https://open.spotify.com/track/4JznxNAtycdgvzd4kv343C,7/10/2020,7/17/2020,Chile
97,Dime A Ve,Jhay Cortez,224278,https://open.spotify.com/track/0HMTIZ3iQ6QNjBaD9IE7ZZ,7/10/2020,7/17/2020,Chile
98,La Jeepeta,Nio Garcia,224098,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP,7/10/2020,7/17/2020,Chile
99,Aventura,Lunay,222317,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,7/10/2020,7/17/2020,Chile
100,Adore You,Harry Styles,220666,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,7/10/2020,7/17/2020,Chile
101,Si Estuviésemos Juntos,Bad Bunny,219911,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,7/10/2020,7/17/2020,Chile
102,Follow,KAROL G,216118,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw,7/10/2020,7/17/2020,Chile
103,Si Se Da - Remix,Myke Towers,214444,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,7/10/2020,7/17/2020,Chile
104,Break My Heart,Dua Lipa,208432,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,7/10/2020,7/17/2020,Chile
105,MAMACITA,Black Eyed Peas,208222,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,7/10/2020,7/17/2020,Chile
106,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,206738,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,7/10/2020,7/17/2020,Chile
107,Infeliz,Arcangel,206732,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,7/10/2020,7/17/2020,Chile
108,Soltera - Remix,Lunay,206068,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,7/10/2020,7/17/2020,Chile
109,Bichiyal,Bad Bunny,202363,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,7/10/2020,7/17/2020,Chile
110,Otro Trago - Remix,Sech,200263,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,7/10/2020,7/17/2020,Chile
111,Nocturna - Remix,Nio Garcia,199871,https://open.spotify.com/track/3l6Dc2DvpzEXJxnRTX5JUd,7/10/2020,7/17/2020,Chile
112,105 F Remix,KEVVO,195555,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7,7/10/2020,7/17/2020,Chile
113,Say So,Doja Cat,192514,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,7/10/2020,7/17/2020,Chile
114,Rico Rico,Moral Distraida,188060,https://open.spotify.com/track/6CBag74VuMMNaI2SUnbhvN,7/10/2020,7/17/2020,Chile
115,El Gil de Tu Ex,Santaferia,187880,https://open.spotify.com/track/3cUE3p7E39CzGjQoEsg7sM,7/10/2020,7/17/2020,Chile
116,Me Gusta,Shakira,187393,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,7/10/2020,7/17/2020,Chile
117,Muévelo,Nicky Jam,187172,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,7/10/2020,7/17/2020,Chile
118,TBT,Sebastian Yatra,186151,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU,7/10/2020,7/17/2020,Chile
119,Una Vez,Bad Bunny,184907,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj,7/10/2020,7/17/2020,Chile
120,Mírame - Remix,Nio Garcia,184841,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS,7/10/2020,7/17/2020,Chile
121,La Playa - Remix,Myke Towers,184575,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7,7/10/2020,7/17/2020,Chile
122,RITMO (Bad Boys For Life),Black Eyed Peas,183852,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,7/10/2020,7/17/2020,Chile
123,Whine Up,Nicky Jam,182630,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,7/10/2020,7/17/2020,Chile
124,Dónde Estás,KHEA,182099,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V,7/10/2020,7/17/2020,Chile
125,Pa Los Gustos Los Colores,Javiielo,180280,https://open.spotify.com/track/6Bd9rs5gv25asdPDRog3ce,7/10/2020,7/17/2020,Chile
126,Rain On Me (with Ariana Grande),Lady Gaga,179870,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,7/10/2020,7/17/2020,Chile
127,Medusa,Jhay Cortez,179814,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,7/10/2020,7/17/2020,Chile
128,Djadja,Aya Nakamura,179137,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh,7/10/2020,7/17/2020,Chile
129,Si Te Vas,Sech,178581,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw,7/10/2020,7/17/2020,Chile
130,Pa Mí - Remix,Dalex,177599,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,7/10/2020,7/17/2020,Chile
131,Toda Remix - Remix,Alex Rose,174509,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn,7/10/2020,7/17/2020,Chile
132,ROCKSTAR (feat. Roddy Ricch),DaBaby,171845,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,7/10/2020,7/17/2020,Chile
133,Desconocidos,Mau y Ricky,170233,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,7/10/2020,7/17/2020,Chile
134,Piropo,Noriel,169786,https://open.spotify.com/track/5YrjfKuFd0pMmYTGeRDV6X,7/10/2020,7/17/2020,Chile
135,La Pared 360,Lenny Tavárez,167304,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW,7/10/2020,7/17/2020,Chile
136,Que Tire Pa Lante,Daddy Yankee,165277,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,7/10/2020,7/17/2020,Chile
137,ADMV,Maluma,164914,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6,7/10/2020,7/17/2020,Chile
138,Que Mas Pues - Remix,Sech,162233,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,7/10/2020,7/17/2020,Chile
139,Carita de Inocente (feat. Myke Towers) - Remix,Prince Royce,160947,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1,7/10/2020,7/17/2020,Chile
140,Porno,Rich Music LTD,160656,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z,7/10/2020,7/17/2020,Chile
141,Cuerpo en Venta,Noriel,160545,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,7/10/2020,7/17/2020,Chile
142,La Mejor Versión de Mi - Remix,Natti Natasha,157708,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ,7/10/2020,7/17/2020,Chile
143,BENDICIONES,Bad Bunny,156446,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn,7/10/2020,7/17/2020,Chile
144,Te Quiero Ver,Ceaese,156304,https://open.spotify.com/track/6Xfz4YNwwIcFRyfW3QQZVp,7/10/2020,7/17/2020,Chile
145,Imaginaste - Remix,Jhay Cortez,155981,https://open.spotify.com/track/3dJWIbkKEnI0Jb9CK6kdcg,7/10/2020,7/17/2020,Chile
146,Piensan,Myke Towers,155154,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J,7/10/2020,7/17/2020,Chile
147,QUE PRETENDES,J Balvin,154259,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,7/10/2020,7/17/2020,Chile
148,Fantasmita - Remix,Casper Magico,150562,https://open.spotify.com/track/5NOHsDSfLIH45y3i9PfRyh,7/10/2020,7/17/2020,Chile
149,La Bebe - Remix,Anuel AA,150140,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4,7/10/2020,7/17/2020,Chile
150,Te Vi,Piso 21,149852,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,7/10/2020,7/17/2020,Chile
151,Cárcel,Juanka,149562,https://open.spotify.com/track/7f5SeKPwJm4eM4GcngH2SX,7/10/2020,7/17/2020,Chile
152,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,149383,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,7/10/2020,7/17/2020,Chile
153,Every Breath You Take,The Police,149327,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,7/10/2020,7/17/2020,Chile
154,Savage Love (Laxed - Siren Beat),Jawsh 685,149103,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,7/10/2020,7/17/2020,Chile
155,A Mí,Rels B,148925,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,7/10/2020,7/17/2020,Chile
156,Fixona,Harry Nach,148853,https://open.spotify.com/track/50ITehqoAuygfVlmG6FxO8,7/10/2020,7/17/2020,Chile
157,Bajo La Mesa,Morat,148741,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH,7/10/2020,7/17/2020,Chile
158,Verte Ir,DJ Luian,147725,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,7/10/2020,7/17/2020,Chile
159,Así Soy Yo,Anuel AA,147540,https://open.spotify.com/track/6NfC2FKfsfzuLIF4lThw0A,7/10/2020,7/17/2020,Chile
160,Mayor,Myke Towers,147458,https://open.spotify.com/track/1OW47kPsWJfvhcQ7V7XwhC,7/10/2020,7/17/2020,Chile
161,Ella Y Yo - Featuring Don Omar,Aventura,147212,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3,7/10/2020,7/17/2020,Chile
162,Un Año,Sebastian Yatra,146335,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,7/10/2020,7/17/2020,Chile
163,Calma - Remix,Pedro Capó,146072,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,7/10/2020,7/17/2020,Chile
164,Tal Vez,Paulo Londra,145128,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,7/10/2020,7/17/2020,Chile
165,Hookah & Sheridan s,Tommy Boysen,144697,https://open.spotify.com/track/4VohsQwrtb7lj1yO0dFKJa,7/10/2020,7/17/2020,Chile
166,Bohemian Rhapsody - Remastered 2011,Queen,144525,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,7/10/2020,7/17/2020,Chile
167,Me Rehúso,Danny Ocean,143878,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,7/10/2020,7/17/2020,Chile
168,Con Altura,ROSALÍA,143845,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,7/10/2020,7/17/2020,Chile
169,Pero Ya No,Bad Bunny,143797,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,7/10/2020,7/17/2020,Chile
170,Que Mal Te Fue,Natti Natasha,143647,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi,7/10/2020,7/17/2020,Chile
171,Bésame,Play-N-Skillz,143610,https://open.spotify.com/track/3SDvcxPcU7BlV1dAne4dWM,7/10/2020,7/17/2020,Chile
172,Señorita,Shawn Mendes,143434,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,7/10/2020,7/17/2020,Chile
173,Velitas,Darell,143187,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,7/10/2020,7/17/2020,Chile
174,Perreo en La Luna,Rich Music LTD,143081,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,7/10/2020,7/17/2020,Chile
175,Pa' Olvidarme De Ella,Piso 21,142333,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,7/10/2020,7/17/2020,Chile
176,11PM,Maluma,141167,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,7/10/2020,7/17/2020,Chile
177,La Difícil,Camilo,140386,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA,7/10/2020,7/17/2020,Chile
178,El Mismo Aire,Camilo,139876,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi,7/10/2020,7/17/2020,Chile
179,ily (i love you baby) (feat. Emilee),Surf Mesa,138916,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,7/10/2020,7/17/2020,Chile
180,Someone You Loved,Lewis Capaldi,138546,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7/10/2020,7/17/2020,Chile
181,Colocao,Nicki Nicole,138118,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR,7/10/2020,7/17/2020,Chile
182,"Yo x Ti, Tu x Mi",ROSALÍA,136370,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,7/10/2020,7/17/2020,Chile
183,Play Date,Melanie Martinez,136282,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,7/10/2020,7/17/2020,Chile
184,Otro Trago,Sech,134055,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,7/10/2020,7/17/2020,Chile
185,Si Supieras,Daddy Yankee,134032,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,7/10/2020,7/17/2020,Chile
186,Que Se Joda,Anuel AA,133679,https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz,7/10/2020,7/17/2020,Chile
187,Adan y Eva,Paulo Londra,133603,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,7/10/2020,7/17/2020,Chile
188,Indeciso,Reik,133555,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,7/10/2020,7/17/2020,Chile
189,In Your Eyes,The Weeknd,133441,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,7/10/2020,7/17/2020,Chile
190,Que Malo,Bad Bunny,133008,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,7/10/2020,7/17/2020,Chile
191,Con Calma,Daddy Yankee,132614,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,7/10/2020,7/17/2020,Chile
192,Another One Bites The Dust - Remastered 2011,Queen,132332,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,7/10/2020,7/17/2020,Chile
193,B11 (feat. Myke Towers),Rvssian,131867,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl,7/10/2020,7/17/2020,Chile
194,Perfect,Ed Sheeran,131778,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,7/10/2020,7/17/2020,Chile
195,Cuaderno,Dalex,131328,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,7/10/2020,7/17/2020,Chile
196,Tócame (feat. Arcangel & De La Ghetto),Anitta,131237,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx,7/10/2020,7/17/2020,Chile
197,A Correr los Lakers (Remix),El Alfa,131199,https://open.spotify.com/track/29KkQi7wKF6IdOjwU8infb,7/10/2020,7/17/2020,Chile
198,Amanece,Anuel AA,130869,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,7/10/2020,7/17/2020,Chile
199,La player (Bandolera),Zion & Lennox,130632,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,7/10/2020,7/17/2020,Chile
200,Feel Me,Rich Music LTD,129454,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz,7/10/2020,7/17/2020,Chile
1,La Curiosidad,Jay Wheeler,1557057,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,7/17/2020,7/24/2020,Chile
2,La Jeepeta - Remix,Nio Garcia,1374196,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70,7/17/2020,7/24/2020,Chile
3,Relación,Sech,1251737,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,7/17/2020,7/24/2020,Chile
4,Tattoo - Remix with Camilo,Rauw Alejandro,1095378,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,7/17/2020,7/24/2020,Chile
5,CÓMO SE SIENTE - Remix,Jhay Cortez,1021810,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,7/17/2020,7/24/2020,Chile
6,Hasta Que Dios Diga,Anuel AA,978381,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,7/17/2020,7/24/2020,Chile
7,Caramelo,Ozuna,974893,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,7/17/2020,7/24/2020,Chile
8,Elegí (feat. Dímelo Flow),Rauw Alejandro,958897,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,7/17/2020,7/24/2020,Chile
9,Tak Tiki Tak,Harry Nach,920293,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM,7/17/2020,7/24/2020,Chile
10,Reggaetonera,Anuel AA,790698,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,7/17/2020,7/24/2020,Chile
11,PORFA,Feid,782732,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,7/17/2020,7/24/2020,Chile
12,Safaera,Bad Bunny,715082,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,7/17/2020,7/24/2020,Chile
13,El Efecto - Remix,Rauw Alejandro,678789,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,7/17/2020,7/24/2020,Chile
14,Djadja (feat. Maluma) - Remix,Aya Nakamura,676069,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,7/17/2020,7/24/2020,Chile
15,Favorito,Camilo,673643,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,7/17/2020,7/24/2020,Chile
16,Yo Perreo Sola,Bad Bunny,651070,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,7/17/2020,7/24/2020,Chile
17,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,639451,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,7/17/2020,7/24/2020,Chile
18,Singapur,El Alfa,629946,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E,7/17/2020,7/24/2020,Chile
19,Rojo,J Balvin,625652,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,7/17/2020,7/24/2020,Chile
20,Blinding Lights,The Weeknd,605526,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,7/17/2020,7/24/2020,Chile
21,La Difícil,Bad Bunny,575181,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,7/17/2020,7/24/2020,Chile
22,Diosa,Myke Towers,568863,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,7/17/2020,7/24/2020,Chile
23,Tattoo,Rauw Alejandro,566439,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,7/17/2020,7/24/2020,Chile
24,Jangueo,Alex Rose,561530,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg,7/17/2020,7/24/2020,Chile
25,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,557963,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,7/17/2020,7/24/2020,Chile
26,Azul,J Balvin,512338,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,7/17/2020,7/24/2020,Chile
27,Ignorantes,Bad Bunny,496027,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,7/17/2020,7/24/2020,Chile
28,Hola - Remix,Dalex,493463,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,7/17/2020,7/24/2020,Chile
29,El Mismo Aire - con Pablo Alborán,Camilo,488502,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,7/17/2020,7/24/2020,Chile
30,La Santa,Bad Bunny,481194,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,7/17/2020,7/24/2020,Chile
31,"Ay, DiOs Mío!",KAROL G,467461,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,7/17/2020,7/24/2020,Chile
32,La Cama - Remix,Lunay,465404,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9,7/17/2020,7/24/2020,Chile
33,Sigues Con El,Dímelo Flow,450013,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,7/17/2020,7/24/2020,Chile
34,La Forma en Que Me Miras,Super Yei,447246,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,7/17/2020,7/24/2020,Chile
35,Tusa,KAROL G,438234,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7/17/2020,7/24/2020,Chile
36,Illuminati,Kiddtetoon,434519,https://open.spotify.com/track/6aKV6o1hZR6J1ajKqhlxnT,7/17/2020,7/24/2020,Chile
37,Dream Girl - Remix,Ir Sais,426621,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,7/17/2020,7/24/2020,Chile
38,BYE ME FUI,Bad Bunny,421251,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,7/17/2020,7/24/2020,Chile
39,MÁS DE UNA CITA,Bad Bunny,417449,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,7/17/2020,7/24/2020,Chile
40,BAD CON NICKY,Bad Bunny,403770,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,7/17/2020,7/24/2020,Chile
41,Locura,Cali Y El Dandee,389238,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr,7/17/2020,7/24/2020,Chile
42,Girl,Myke Towers,385795,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,7/17/2020,7/24/2020,Chile
43,Si Me Dices Que Sí,Reik,383812,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo,7/17/2020,7/24/2020,Chile
44,Anaranjado,Jowell & Randy,381667,https://open.spotify.com/track/5iw28wvyHgj4ppOu5AdcEU,7/17/2020,7/24/2020,Chile
45,CANCIÓN CON YANDEL,Yandel,381198,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,7/17/2020,7/24/2020,Chile
46,Confía,Sech,370364,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq,7/17/2020,7/24/2020,Chile
47,Inolvidable,Ovy On The Drums,366600,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,7/17/2020,7/24/2020,Chile
48,TKN (feat. Travis Scott),ROSALÍA,359340,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,7/17/2020,7/24/2020,Chile
49,Jangueo,Anuel AA,357463,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81,7/17/2020,7/24/2020,Chile
50,A Tu Merced,Bad Bunny,354777,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,7/17/2020,7/24/2020,Chile
51,Vete,Bad Bunny,336127,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,7/17/2020,7/24/2020,Chile
52,Relaciones,Lunay,330214,https://open.spotify.com/track/2TL9UACmry1qTiurBc2PjV,7/17/2020,7/24/2020,Chile
53,Sigues Con El - Remix,Arcangel,328638,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI,7/17/2020,7/24/2020,Chile
54,Por Primera Vez,Camilo,327830,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,7/17/2020,7/24/2020,Chile
55,PAM,Justin Quiles,320158,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,7/17/2020,7/24/2020,Chile
56,Fantasias,Rauw Alejandro,315276,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,7/17/2020,7/24/2020,Chile
57,Tus Besos,Juanka,312703,https://open.spotify.com/track/1sHs87yRloQy0vE9mzpiZB,7/17/2020,7/24/2020,Chile
58,No Me Conoce - Remix,Jhay Cortez,310563,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,7/17/2020,7/24/2020,Chile
59,Watermelon Sugar,Harry Styles,309971,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,7/17/2020,7/24/2020,Chile
60,Dance Monkey,Tones And I,307600,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,7/17/2020,7/24/2020,Chile
61, +Linda,Dalex,303394,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0,7/17/2020,7/24/2020,Chile
62,Si Veo a Tu Mamá,Bad Bunny,301340,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,7/17/2020,7/24/2020,Chile
63,4K,El Alfa,301295,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp,7/17/2020,7/24/2020,Chile
64,Adicto (with Anuel AA & Ozuna),Tainy,300700,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,7/17/2020,7/24/2020,Chile
65,Quiéreme Mientras Se Pueda,Manuel Turizo,298634,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,7/17/2020,7/24/2020,Chile
66,Morado,J Balvin,295922,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,7/17/2020,7/24/2020,Chile
67,Roses - Imanbek Remix,SAINt JHN,292928,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,7/17/2020,7/24/2020,Chile
68,Fantasias - Remix,Rauw Alejandro,291631,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,7/17/2020,7/24/2020,Chile
69,Dime Cuantas Veces (Remix) [feat. Justin Quiles],Micro TDH,288791,https://open.spotify.com/track/4MWb6mltydQn84NrTm7Gpl,7/17/2020,7/24/2020,Chile
70,China,Anuel AA,285301,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,7/17/2020,7/24/2020,Chile
