,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
194,Cadiamo insieme,Holden,242800,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU,5/1/2020,5/8/2020,Italy
195,I Nostri Anni,Tommaso Paradiso,242761,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy,5/1/2020,5/8/2020,Italy
196,Non Abbiamo Età,Luche,241859,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,5/1/2020,5/8/2020,Italy
197,Na Na Na,Holden,241034,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF,5/1/2020,5/8/2020,Italy
198,Chicago Freestyle (feat. Giveon),Drake,240624,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,5/1/2020,5/8/2020,Italy
199,Safaera,Bad Bunny,240556,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,5/1/2020,5/8/2020,Italy
200,Il bello dell'amico,Astra,239958,https://open.spotify.com/track/7tLBfOAgC2j3UWqeGgZ7G2,5/1/2020,5/8/2020,Italy
1,PUSSY (feat. Lazza & Salmo),Dark Polo Gang,2555796,https://open.spotify.com/track/7MhzmWFJYSEsL8wK7hufaC,5/8/2020,5/15/2020,Italy
2,AMIRI BOYS (feat. Capo Plaza),Dark Polo Gang,2064080,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY,5/8/2020,5/15/2020,Italy
3,SAVAGE (feat. Tedua),Dark Polo Gang,1930129,https://open.spotify.com/track/4kG6FMpUB3bUmlwLAmv6PM,5/8/2020,5/15/2020,Italy
4,4L (feat. MamboLosco),Dark Polo Gang,1731161,https://open.spotify.com/track/73tvJPxq6K6J1Pd6p6it6t,5/8/2020,5/15/2020,Italy
5,Good Times,Ghali,1606265,https://open.spotify.com/track/3p7xEm9a2jaWCPelAr3upo,5/8/2020,5/15/2020,Italy
6,BIBERON (feat. DrefGold & ANNA),Dark Polo Gang,1572117,https://open.spotify.com/track/6yPfQyMA9azhv5yRfu6P3V,5/8/2020,5/15/2020,Italy
7,DARK LOVE GANG (feat. Ketama126),Dark Polo Gang,1528997,https://open.spotify.com/track/1aiAGn2OxoqoKHx9zfJe6N,5/8/2020,5/15/2020,Italy
8,GOOBA,6ix9ine,1498692,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,5/8/2020,5/15/2020,Italy
9,Fiori di Chernobyl,Mr.Rain,1413669,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,5/8/2020,5/15/2020,Italy
10,NO STUPID (feat. Boro Boro & Samurai Jay),Dark Polo Gang,1380958,https://open.spotify.com/track/0OnjJWjBuVIvHZ1n0Oe7ZC,5/8/2020,5/15/2020,Italy
11,death bed (coffee for your head),Powfu,1319949,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,5/8/2020,5/15/2020,Italy
12,Auto Blu,Shiva,1291788,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS,5/8/2020,5/15/2020,Italy
13,Roses - Imanbek Remix,SAINt JHN,1268989,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,5/8/2020,5/15/2020,Italy
14,DARK,Dark Polo Gang,1245593,https://open.spotify.com/track/1z7AtsT8QvKWP7834ef9sN,5/8/2020,5/15/2020,Italy
15,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,1135931,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m,5/8/2020,5/15/2020,Italy
16,#FREETRAFFIK (feat. Traffik & Oni One),Dark Polo Gang,1079975,https://open.spotify.com/track/5HN0pZdklgXSD363mhsoGw,5/8/2020,5/15/2020,Italy
17,THE SCOTTS,THE SCOTTS,1073363,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,5/8/2020,5/15/2020,Italy
18,Blinding Lights,The Weeknd,1059959,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,5/8/2020,5/15/2020,Italy
19,blun7 a swishland,tha Supreme,959307,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,5/8/2020,5/15/2020,Italy
20,Boogieman (feat. Salmo),Ghali,921900,https://open.spotify.com/track/6E9QGyDV0fkeanLFePwybi,5/8/2020,5/15/2020,Italy
21,Il bacio di Klimt,Emanuele Aloia,920134,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF,5/8/2020,5/15/2020,Italy
22,GANG,Dark Polo Gang,906642,https://open.spotify.com/track/0Tw1Fxg80YAy39PhBKzmtf,5/8/2020,5/15/2020,Italy
23,goosebumps,Travis Scott,876607,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,5/8/2020,5/15/2020,Italy
24,Bando,ANNA,863048,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD,5/8/2020,5/15/2020,Italy
25,Per sentirmi vivo,Fasma,855717,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w,5/8/2020,5/15/2020,Italy
26,Spigoli,Carl Brave,844851,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi,5/8/2020,5/15/2020,Italy
27,SICKO MODE,Travis Scott,841059,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,5/8/2020,5/15/2020,Italy
28,Toosie Slide,Drake,835639,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,5/8/2020,5/15/2020,Italy
29,Tusa,KAROL G,824591,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,5/8/2020,5/15/2020,Italy
30,Rapide,Mahmood,807162,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi,5/8/2020,5/15/2020,Italy
31,Le Feste Di Pablo (con Fedez),CARA,800301,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T,5/8/2020,5/15/2020,Italy
32,Dilemme (with tha Supreme & Mara Sattei),Lous and The Yakuza,774003,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt,5/8/2020,5/15/2020,Italy
33,Cacao (feat. Pyrex),Ghali,754478,https://open.spotify.com/track/0R1il0ITLNcNInIBqwfXKw,5/8/2020,5/15/2020,Italy
34,MAMACITA,Black Eyed Peas,741953,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,5/8/2020,5/15/2020,Italy
35,Una volta ancora (feat. Ana Mena),Fred De Palma,717051,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz,5/8/2020,5/15/2020,Italy
36,Ringo Starr,Pinguini Tattici Nucleari,711725,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE,5/8/2020,5/15/2020,Italy
37,Boss Bitch,Doja Cat,706448,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,5/8/2020,5/15/2020,Italy
38,Chega,Gaia,688408,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9,5/8/2020,5/15/2020,Italy
39,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,653327,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,5/8/2020,5/15/2020,Italy
40,Dance Monkey,Tones And I,644341,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,5/8/2020,5/15/2020,Italy
41,Snitch E Impicci (con FSK SATELLITE),DrefGold,639378,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC,5/8/2020,5/15/2020,Italy
42,Musica (E Il Resto Scompare),Elettra Lamborghini,636161,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L,5/8/2020,5/15/2020,Italy
43,fuck 3x,tha Supreme,635274,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,5/8/2020,5/15/2020,Italy
44,Falling,Trevor Daniel,633131,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,5/8/2020,5/15/2020,Italy
45,Missili,Frah Quintale,628588,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t,5/8/2020,5/15/2020,Italy
46,HIGHEST IN THE ROOM,Travis Scott,620744,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,5/8/2020,5/15/2020,Italy
47,16 Marzo (feat. Gow Tribe),Achille Lauro,591215,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r,5/8/2020,5/15/2020,Italy
48,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,559831,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod,5/8/2020,5/15/2020,Italy
49,MA IL CIELO E' SEMPRE BLU (ITALIANSTARS4LIFE),ITALIAN ALLSTARS 4 LIFE,557437,https://open.spotify.com/track/2xqyJa4BRzrEM4HQVgeazW,5/8/2020,5/15/2020,Italy
50,Stuck with U (with Justin Bieber),Ariana Grande,552349,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,5/8/2020,5/15/2020,Italy
51,Before You Go,Lewis Capaldi,540241,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5/8/2020,5/15/2020,Italy
52,Chiasso,Random,529798,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK,5/8/2020,5/15/2020,Italy
53,ANSIA NO,FSK SATELLITE,528944,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9,5/8/2020,5/15/2020,Italy
54,Dove e quando,Benji & Fede,519287,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK,5/8/2020,5/15/2020,Italy
55,Bando - Remix,ANNA,519208,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd,5/8/2020,5/15/2020,Italy
56,Viceversa,Francesco Gabbani,513957,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA,5/8/2020,5/15/2020,Italy
57,NEON - Le Ali (feat. Elisa),Marracash,510456,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ,5/8/2020,5/15/2020,Italy
58,Fai rumore,Diodato,509251,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom,5/8/2020,5/15/2020,Italy
59,Physical,Dua Lipa,493582,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,5/8/2020,5/15/2020,Italy
60,CRUDELIA - I nervi,Marracash,493181,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG,5/8/2020,5/15/2020,Italy
61,Marymango (feat. tha Supreme),Ghali,486527,https://open.spotify.com/track/1ejlLAA420azVRdgYbshiU,5/8/2020,5/15/2020,Italy
62,Cin Cin,Alfa,483809,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ,5/8/2020,5/15/2020,Italy
63,BRAVI A CADERE - I polmoni,Marracash,481713,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa,5/8/2020,5/15/2020,Italy
64,Don't Start Now,Dua Lipa,475909,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,5/8/2020,5/15/2020,Italy
65,Crema di buccia,chiello_fsk,470644,https://open.spotify.com/track/2X6qtRhSl4r2KPnwpct4AT,5/8/2020,5/15/2020,Italy
66,Il Passo (feat. Samurai Jay),MamboLosco,470152,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv,5/8/2020,5/15/2020,Italy
67,Ridere,Pinguini Tattici Nucleari,468981,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F,5/8/2020,5/15/2020,Italy
68,Allora ciao,Shade,468313,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB,5/8/2020,5/15/2020,Italy
69,Domani ci passa,Ludwig,467334,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2,5/8/2020,5/15/2020,Italy
70,Baila Conmigo (feat. Kelly Ruiz),Dayvi,464303,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,5/8/2020,5/15/2020,Italy
71,El Efecto,Rauw Alejandro,458782,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,5/8/2020,5/15/2020,Italy
72,Ma lo vuoi capire?,Tommaso Paradiso,457953,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7,5/8/2020,5/15/2020,Italy
73,ROCKSTAR (feat. Roddy Ricch),DaBaby,457073,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,5/8/2020,5/15/2020,Italy
74,Cioilflow (feat. Salmo) - prod. Strage,Dani Faiv,452983,https://open.spotify.com/track/5g3lnGtMq0m30T6xHElZqJ,5/8/2020,5/15/2020,Italy
75,Ora che ti guardo bene,Gazzelle,443452,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT,5/8/2020,5/15/2020,Italy
76,The Box,Roddy Ricch,435386,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,5/8/2020,5/15/2020,Italy
77,Che Poi,Carl Brave,430224,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw,5/8/2020,5/15/2020,Italy
78,Lento,Boro Boro,429408,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl,5/8/2020,5/15/2020,Italy
79,"Cracovia, Pt. 3",Il Tre,424564,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI,5/8/2020,5/15/2020,Italy
80,Blueberry Faygo,Lil Mosey,423608,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,5/8/2020,5/15/2020,Italy
81,Tutto Questo Sei Tu,Ultimo,418091,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d,5/8/2020,5/15/2020,Italy
82,Sunday Best,Surfaces,411375,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,5/8/2020,5/15/2020,Italy
83,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd",Dani Faiv,409052,https://open.spotify.com/track/1jdSQIHOSFxVqDSsSDTM8m,5/8/2020,5/15/2020,Italy
84,Someone You Loved,Lewis Capaldi,409032,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,5/8/2020,5/15/2020,Italy
85,"PAROLA - feat. Lazza, Emis Killa",Giaime,403018,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw,5/8/2020,5/15/2020,Italy
86,JAMBO,Takagi & Ketra,400930,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv,5/8/2020,5/15/2020,Italy
87,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,400560,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,5/8/2020,5/15/2020,Italy
88,Andromeda,Elodie,393229,https://open.spotify.com/track/0enRz21WfeQKKV9StgrKv7,5/8/2020,5/15/2020,Italy
89,Stu core t'apparten,Rocco Hunt,389943,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa,5/8/2020,5/15/2020,Italy
90,ily (i love you baby) (feat. Emilee),Surf Mesa,383536,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,5/8/2020,5/15/2020,Italy
91,Supalonely,BENEE,380142,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,5/8/2020,5/15/2020,Italy
92,Tikibombom,Levante,379342,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9,5/8/2020,5/15/2020,Italy
93,SCACCIACANI,Ketama126,376350,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3,5/8/2020,5/15/2020,Italy
94,10 Sprite,Taxi B,375740,https://open.spotify.com/track/0zhsjZ8jamvv4QShuWnl5F,5/8/2020,5/15/2020,Italy
95,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,374315,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT,5/8/2020,5/15/2020,Italy
96,Non Avere Paura,Tommaso Paradiso,371955,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3,5/8/2020,5/15/2020,Italy
97,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,369785,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP,5/8/2020,5/15/2020,Italy
98,Ostia Lido,J-AX,368705,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL,5/8/2020,5/15/2020,Italy
99,Mambo Salentino,Boomdabash,367818,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc,5/8/2020,5/15/2020,Italy
100,ROXANNE,Arizona Zervas,366793,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,5/8/2020,5/15/2020,Italy
101,RITMO (Bad Boys For Life),Black Eyed Peas,365036,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,5/8/2020,5/15/2020,Italy
102,Savage,Megan Thee Stallion,364591,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,5/8/2020,5/15/2020,Italy
103,Calmo,Shiva,363234,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI,5/8/2020,5/15/2020,Italy
104,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,362334,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy,5/8/2020,5/15/2020,Italy
105,Polo nord - C+N Progressive Mix,Massimo Pericolo,361399,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh,5/8/2020,5/15/2020,Italy
106,In peggio - prod. Strage,Dani Faiv,360209,https://open.spotify.com/track/36jzkozloE2nFefpcJUw32,5/8/2020,5/15/2020,Italy
107,La hit dell'estate,Shade,358179,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu,5/8/2020,5/15/2020,Italy
108,Piccola Stella,Ultimo,356919,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT,5/8/2020,5/15/2020,Italy
109,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,356782,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv,5/8/2020,5/15/2020,Italy
110,Margarita (con Marracash),Elodie,350705,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV,5/8/2020,5/15/2020,Italy
111,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,349342,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx,5/8/2020,5/15/2020,Italy
112,È sempre bello,Coez,348067,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX,5/8/2020,5/15/2020,Italy
113,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,347404,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn,5/8/2020,5/15/2020,Italy
114,Soldi in Nero - feat. Sfera Ebbasta,Shiva,343940,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7,5/8/2020,5/15/2020,Italy
115,Lose Control,MEDUZA,336954,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,5/8/2020,5/15/2020,Italy
116,m12ano - feat. Mara Sattei,tha Supreme,336119,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK,5/8/2020,5/15/2020,Italy
117,Per Un Milione,Boomdabash,335873,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w,5/8/2020,5/15/2020,Italy
118,Arrogante,Irama,334674,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV,5/8/2020,5/15/2020,Italy
119,Break My Heart,Dua Lipa,325843,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,5/8/2020,5/15/2020,Italy
120,Mon Fre - feat. Emis Killa,Shiva,325635,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7,5/8/2020,5/15/2020,Italy
121,Sei bella come Roma,DANDY TURNER,322536,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl,5/8/2020,5/15/2020,Italy
122,Me ne frego,Achille Lauro,321977,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD,5/8/2020,5/15/2020,Italy
123,Bossoli,Shiva,320571,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO,5/8/2020,5/15/2020,Italy
124,Barrio,Mahmood,319623,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW,5/8/2020,5/15/2020,Italy
125,ENFASI,Sierra,318730,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6,5/8/2020,5/15/2020,Italy
126,Playa,Baby K,318616,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq,5/8/2020,5/15/2020,Italy
127,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,314989,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx,5/8/2020,5/15/2020,Italy
128,90MIN,Salmo,312265,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,5/8/2020,5/15/2020,Italy
129,Say So,Doja Cat,309910,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,5/8/2020,5/15/2020,Italy
130,Rossetto,Random,309589,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT,5/8/2020,5/15/2020,Italy
131,GANG (feat. Geolier),Samurai Jay,306234,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw,5/8/2020,5/15/2020,Italy
132,Ride It,Regard,302393,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,5/8/2020,5/15/2020,Italy
133,In Your Eyes,The Weeknd,302353,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,5/8/2020,5/15/2020,Italy
134,Godzilla (feat. Juice WRLD),Eminem,301093,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,5/8/2020,5/15/2020,Italy
135,Señorita,Shawn Mendes,299814,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5/8/2020,5/15/2020,Italy
136,LOVE BANDANA,Ketama126,297989,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q,5/8/2020,5/15/2020,Italy
137,Muévelo,Nicky Jam,297211,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,5/8/2020,5/15/2020,Italy
138,MALA SANTA,Becky G,294531,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd,5/8/2020,5/15/2020,Italy
139,Auto Blu - Remix,Shiva,294068,https://open.spotify.com/track/3Mupcf9coCQn2ed6osusfT,5/8/2020,5/15/2020,Italy
140,Candy,VillaBanks,293528,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch,5/8/2020,5/15/2020,Italy
141,Astronomia,Vicetone,292640,https://open.spotify.com/track/665AK0ovB11McZRwfa852G,5/8/2020,5/15/2020,Italy
142,Cenere,Nashley,292483,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp,5/8/2020,5/15/2020,Italy
143,Regina Coeli,Carl Brave,291086,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH,5/8/2020,5/15/2020,Italy
144,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,290468,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt,5/8/2020,5/15/2020,Italy
145,Rozzi,Paky,290119,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn,5/8/2020,5/15/2020,Italy
146,Me Gusta,Shakira,288735,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,5/8/2020,5/15/2020,Italy
147,Autostima,PSICOLOGI,287678,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg,5/8/2020,5/15/2020,Italy
148,Circles,Post Malone,286071,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,5/8/2020,5/15/2020,Italy
149,Breaking Me,Topic,284808,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,5/8/2020,5/15/2020,Italy
150,I Don't Care (with Justin Bieber),Ed Sheeran,284794,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,5/8/2020,5/15/2020,Italy
151,MADAME - L'anima (feat. Madame),Marracash,284754,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi,5/8/2020,5/15/2020,Italy
152,"Alone, Pt. II",Alan Walker,284543,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,5/8/2020,5/15/2020,Italy
153,OPS,Mr.Rain,282208,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU,5/8/2020,5/15/2020,Italy
154,Il tuo profumo,Fred De Palma,280006,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ,5/8/2020,5/15/2020,Italy
155,Polvere e detriti (feat. Jake La Furia) - prod. Kanesh,Dani Faiv,279105,https://open.spotify.com/track/7irVEmqGdd1eqs7uqLCYKW,5/8/2020,5/15/2020,Italy
156,Stanza Singola (feat. Tommaso Paradiso),Franco126,275531,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO,5/8/2020,5/15/2020,Italy
157,22:22,Ghali,275496,https://open.spotify.com/track/3KWFaXjuWepDjS3GnHBF7V,5/8/2020,5/15/2020,Italy
158,Chic,Izi,274062,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3,5/8/2020,5/15/2020,Italy
159,m8nstar,tha Supreme,271457,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd,5/8/2020,5/15/2020,Italy
160,Memories,Maroon 5,271420,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/8/2020,5/15/2020,Italy
161,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,271395,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,5/8/2020,5/15/2020,Italy
162,Magnifico difetto,Benji & Fede,267789,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J,5/8/2020,5/15/2020,Italy
163,Uno squillo,Capo Plaza,267600,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN,5/8/2020,5/15/2020,Italy
164,Veleno 7,Gemitaiz,266867,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh,5/8/2020,5/15/2020,Italy
165,Twerk (con Boro Boro),MamboLosco,263246,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r,5/8/2020,5/15/2020,Italy
166,Life Is Good (feat. Drake),Future,263211,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5/8/2020,5/15/2020,Italy
167,Rondini Al Guinzaglio,Ultimo,262741,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0,5/8/2020,5/15/2020,Italy
168,Pianeti,Ultimo,261079,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,5/8/2020,5/15/2020,Italy
169,Calma - Remix,Pedro Capó,260406,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,5/8/2020,5/15/2020,Italy
170,D'estate non vale (feat. Ana Mena),Fred De Palma,260229,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3,5/8/2020,5/15/2020,Italy
171,All Around The World (La La La),R3HAB,259233,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,5/8/2020,5/15/2020,Italy
172,China,Anuel AA,258824,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,5/8/2020,5/15/2020,Italy
173,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,258740,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G,5/8/2020,5/15/2020,Italy
174,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,256973,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM,5/8/2020,5/15/2020,Italy
175,Fuori E Dentro (feat. tha Supreme),Gemitaiz,256663,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm,5/8/2020,5/15/2020,Italy
176,I Tuoi Particolari,Ultimo,256500,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu,5/8/2020,5/15/2020,Italy
