,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
144,Ma vie,Dadju,339342,https://open.spotify.com/track/2WFa5RbfyeoBDGNkg3OD7M,4/3/2020,4/10/2020,France
145,Mauvais Djo,Ninho,337411,https://open.spotify.com/track/2yTH2kLPOR2Hin61Qcdovr,4/3/2020,4/10/2020,France
146,CAVALIERO,Booba,337314,https://open.spotify.com/track/6hluRlFf8XucT5KaELb7SF,4/3/2020,4/10/2020,France
147,Pirelli,Mister V,336458,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG,4/3/2020,4/10/2020,France
148,Tu sais qu'on est gang (feat. Hös Copperfield),Ninho,335747,https://open.spotify.com/track/2c5fZV0p0gtq136T40QhcV,4/3/2020,4/10/2020,France
149,Médicament,Niska,324922,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF,4/3/2020,4/10/2020,France
150,Méchant,Niska,324643,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV,4/3/2020,4/10/2020,France
151,Summer Is a Curse,The Faim,322646,https://open.spotify.com/track/5WzgYEfub2pFJAAZfrOult,4/3/2020,4/10/2020,France
152,Ça va ça vient,Vitaa,322047,https://open.spotify.com/track/3xbws1uOAaxeTPEviKWONY,4/3/2020,4/10/2020,France
153,Mayday (feat. Ninho),SCH,320960,https://open.spotify.com/track/1SVuEeerYIwjCRsF5MGzX3,4/3/2020,4/10/2020,France
154,Ça fait des années,Soolking,320890,https://open.spotify.com/track/0QPlafvsnmTJBvGNek2cI8,4/3/2020,4/10/2020,France
155,Calling On Me,Sean Paul,317495,https://open.spotify.com/track/5I4VsjWxOqN1nWfUpFZFM3,4/3/2020,4/10/2020,France
156,Life Is Good (feat. Drake),Future,316567,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,4/3/2020,4/10/2020,France
157,I Love You (432 Hz) (with Greeicy),Maejor,315855,https://open.spotify.com/track/1ICUVPtaZlWQ45aQCtmW2y,4/3/2020,4/10/2020,France
158,Stupid Love,Lady Gaga,311040,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,4/3/2020,4/10/2020,France
159,In My Mind,Dynoro,309592,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,4/3/2020,4/10/2020,France
160,What A Man Gotta Do,Jonas Brothers,308803,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4/3/2020,4/10/2020,France
161,lovely (with Khalid),Billie Eilish,307877,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,4/3/2020,4/10/2020,France
162,Pookie,Aya Nakamura,307235,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,4/3/2020,4/10/2020,France
163,La meilleure,Hatik,303991,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6,4/3/2020,4/10/2020,France
164,Compliqué,Dadju,303703,https://open.spotify.com/track/7MmocSyYpeLvpgO4eRW3zl,4/3/2020,4/10/2020,France
165,Baila Conmigo (feat. Kelly Ruiz),Dayvi,300498,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,4/3/2020,4/10/2020,France
166,Las Vegas,Jok'air,299816,https://open.spotify.com/track/6L2bXG181V9k56XS167r1P,4/3/2020,4/10/2020,France
167,Bitch (feat. Vald),Lefa,298339,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO,4/3/2020,4/10/2020,France
168,Demain,Caballero & JeanJass,296235,https://open.spotify.com/track/2VkeAFBcrbd5RkLhCFh0Ix,4/3/2020,4/10/2020,France
169,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,294725,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,4/3/2020,4/10/2020,France
170,À nos héros du quotidien,Soprano,294518,https://open.spotify.com/track/4zKqWCgGqwWlfJTNaj2R19,4/3/2020,4/10/2020,France
171,Elle pleut,Nekfeu,294493,https://open.spotify.com/track/4kqsT3yDyJr1KZ2AkM9qfD,4/3/2020,4/10/2020,France
172,Aristocrate,Heuss L'enfoiré,294362,https://open.spotify.com/track/7gNlaZaMIjRUfnAYd9Dvmt,4/3/2020,4/10/2020,France
173,Amour censure,Hoshi,291471,https://open.spotify.com/track/3U6KHWPx2eqkdp6njS7W8y,4/3/2020,4/10/2020,France
174,Tout au bout du monde,Tibz,291218,https://open.spotify.com/track/0SC4BgwHWNi6cbjeIIqMjM,4/3/2020,4/10/2020,France
175,Wooptidoop,PRIME,291035,https://open.spotify.com/track/3i2J1azcQDNSRs0a9XwbIM,4/3/2020,4/10/2020,France
176,Rari,Gradur,290555,https://open.spotify.com/track/24UpsIBzHloZfiimVLUUFx,4/3/2020,4/10/2020,France
177,Lose Control,MEDUZA,289222,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,4/3/2020,4/10/2020,France
178,RR 9.1,Koba LaD,288491,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn,4/3/2020,4/10/2020,France
179,Soleil,Roméo Elvis,283864,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2,4/3/2020,4/10/2020,France
180,X2 (feat. SCH),twinsmatic,283243,https://open.spotify.com/track/4tikQGRolbU9dUXhK4McGb,4/3/2020,4/10/2020,France
181,Reste,GIMS,282334,https://open.spotify.com/track/3ebaeB2BdCEgZmwKv7p2r5,4/3/2020,4/10/2020,France
182,Godzilla (feat. Juice WRLD),Eminem,281491,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,4/3/2020,4/10/2020,France
183,Shallow,Lady Gaga,281290,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,4/3/2020,4/10/2020,France
184,Marie,Koba LaD,277666,https://open.spotify.com/track/4NcZKLjdfTJLpaCOspAjQn,4/3/2020,4/10/2020,France
185,Millésimes,Ninho,277383,https://open.spotify.com/track/6KDPQbwhILq3KKmDPrsZYL,4/3/2020,4/10/2020,France
186,Tombé,M. Pokora,277350,https://open.spotify.com/track/399mh97iAmjU34de5MebHp,4/3/2020,4/10/2020,France
187,HRTBRK #2,Kaza,274948,https://open.spotify.com/track/0zehnMnrIcZrl23McnKDMc,4/3/2020,4/10/2020,France
188,Un million par mois,Djadja & Dinaz,274219,https://open.spotify.com/track/5JVf4pCn50ePuE6ZoF5oEg,4/3/2020,4/10/2020,France
189,Blanka,PNL,274029,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w,4/3/2020,4/10/2020,France
190,Validé,Sam's,272625,https://open.spotify.com/track/1QnhsiOojAVafIwY1tpLez,4/3/2020,4/10/2020,France
191,Adore You,Harry Styles,271805,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,4/3/2020,4/10/2020,France
192,Old Town Road - Remix,Lil Nas X,270156,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,4/3/2020,4/10/2020,France
193,Souris verte,Naza,269453,https://open.spotify.com/track/6VB70i0iZ76npVKwWVVUYx,4/3/2020,4/10/2020,France
194,Intentions (feat. Quavo),Justin Bieber,268309,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4/3/2020,4/10/2020,France
195,Bye Bye,T2R,268212,https://open.spotify.com/track/7iRhRje7iUo99rkUo3hmGB,4/3/2020,4/10/2020,France
196,Coeur Noir,Bosh,266739,https://open.spotify.com/track/18EfvQpkWKW8flyvztYsNT,4/3/2020,4/10/2020,France
197,After Hours,The Weeknd,266112,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,4/3/2020,4/10/2020,France
198,Minimum (feat. Naza),Dinor rdt,264741,https://open.spotify.com/track/7FKwr8lpj8zWtlaZamNCO5,4/3/2020,4/10/2020,France
199,Welcome,Hatik,263968,https://open.spotify.com/track/1VmWfby8vwLTGPP99WtEAX,4/3/2020,4/10/2020,France
200,Le temps est bon,Bon Entendeur,263556,https://open.spotify.com/track/2U5kSevItDmL0XzSDyemRp,4/3/2020,4/10/2020,France
1,Lettre à une femme,Ninho,1787761,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ,4/10/2020,4/17/2020,France
2,Blinding Lights,The Weeknd,1621121,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,4/10/2020,4/17/2020,France
3,6.3,Naps,1414223,https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q,4/10/2020,4/17/2020,France
4,Roses - Imanbek Remix,SAINt JHN,1304515,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,4/10/2020,4/17/2020,France
5,Meleğim,Soolking,1274758,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d,4/10/2020,4/17/2020,France
6,The Box,Roddy Ricch,1248135,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,4/10/2020,4/17/2020,France
7,Toosie Slide,Drake,1235382,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,4/10/2020,4/17/2020,France
8,Prison pour mineurs,Hatik,1216088,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf,4/10/2020,4/17/2020,France
9,Ne reviens pas,Gradur,1099965,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,4/10/2020,4/17/2020,France
10,Sousou,Jul,1084783,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1,4/10/2020,4/17/2020,France
11,Tusa,KAROL G,1059068,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,4/10/2020,4/17/2020,France
12,Blanche,Maes,1038027,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv,4/10/2020,4/17/2020,France
13,MD (feat. Niska),4Keus,1031222,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn,4/10/2020,4/17/2020,France
14,Crois-moi (feat. Ninho),DA Uzi,1001026,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6,4/10/2020,4/17/2020,France
15,Distant,Maes,979004,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT,4/10/2020,4/17/2020,France
16,Don't Start Now,Dua Lipa,956614,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,4/10/2020,4/17/2020,France
17,ily (i love you baby) (feat. Emilee),Surf Mesa,944639,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,4/10/2020,4/17/2020,France
18,Zipette,Ninho,877310,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I,4/10/2020,4/17/2020,France
19,Ride It,Regard,874339,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,4/10/2020,4/17/2020,France
20,death bed (coffee for your head),Powfu,872286,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,4/10/2020,4/17/2020,France
21,93% [Tijuana],GLK,845578,https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs,4/10/2020,4/17/2020,France
22,Falling,Trevor Daniel,842922,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,4/10/2020,4/17/2020,France
23,Dance Monkey,Tones And I,840321,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,4/10/2020,4/17/2020,France
24,Sunday Best,Surfaces,834816,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,4/10/2020,4/17/2020,France
25,Baianá,Bakermat,797136,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS,4/10/2020,4/17/2020,France
26,Angela,Hatik,790955,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1,4/10/2020,4/17/2020,France
27,Say So,Doja Cat,780218,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,4/10/2020,4/17/2020,France
28,1ère fois,Imen Es,767675,https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD,4/10/2020,4/17/2020,France
29,Dybala,Maes,766231,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m,4/10/2020,4/17/2020,France
30,ROXANNE,Arizona Zervas,747050,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,4/10/2020,4/17/2020,France
31,Moulaga,Heuss L'enfoiré,737181,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC,4/10/2020,4/17/2020,France
32,Salt,Ava Max,726369,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,4/10/2020,4/17/2020,France
33,Promo (feat. Damso),Ninho,710798,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b,4/10/2020,4/17/2020,France
34,La vie qu'on mène,Ninho,701002,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,4/10/2020,4/17/2020,France
35,Some Say,Nea,677970,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h,4/10/2020,4/17/2020,France
36,So Maness,Soso Maness,674708,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww,4/10/2020,4/17/2020,France
37,Pirate,Ninho,672824,https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv,4/10/2020,4/17/2020,France
38,Avant toi,Vitaa,660234,https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk,4/10/2020,4/17/2020,France
39,Dans l'espace (feat. Heuss l'Enfoiré),Gambi,656374,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv,4/10/2020,4/17/2020,France
40,Street,Maes,620734,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7,4/10/2020,4/17/2020,France
41,Calumet,Hornet La Frappe,615402,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d,4/10/2020,4/17/2020,France
42,Never Seen the Rain,Tones And I,590772,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,4/10/2020,4/17/2020,France
43,Wesh,GLK,589589,https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE,4/10/2020,4/17/2020,France
44,In Your Eyes,The Weeknd,588206,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,4/10/2020,4/17/2020,France
45,Supalonely,BENEE,572851,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4/10/2020,4/17/2020,France
46,L'adresse,47ter,568855,https://open.spotify.com/track/2imn6s1bQUKShiC7Ab2Lp5,4/10/2020,4/17/2020,France
47,Oui ou non,Angèle,560224,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP,4/10/2020,4/17/2020,France
48,POPOPOP,Gambi,553892,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,4/10/2020,4/17/2020,France
49,Woin Woin (feat. RK),Larry,551092,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu,4/10/2020,4/17/2020,France
50,RITMO (Bad Boys For Life),Black Eyed Peas,533733,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,4/10/2020,4/17/2020,France
51,Côte Ouest,47ter,529760,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW,4/10/2020,4/17/2020,France
52,Valise,Rim'K,525302,https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY,4/10/2020,4/17/2020,France
53,Enfant compliqué,Larry,524265,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5,4/10/2020,4/17/2020,France
54,Ca ira mieux demain,Koba LaD,523549,https://open.spotify.com/track/7jUeurloPULnhaXqbw6RGn,4/10/2020,4/17/2020,France
55,Trampoline (with ZAYN),SHAED,517993,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,4/10/2020,4/17/2020,France
56,Ninja,Soprano,517580,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX,4/10/2020,4/17/2020,France
57,Skechers,DripReport,515482,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,4/10/2020,4/17/2020,France
58,Blueberry Faygo,Lil Mosey,512699,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,4/10/2020,4/17/2020,France
59,Elle (pt.1),Moha k,507938,https://open.spotify.com/track/3yFtEOsAW6eYrgWB7NAnaH,4/10/2020,4/17/2020,France
60,40%,Aya Nakamura,506260,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo,4/10/2020,4/17/2020,France
61,Boss Bitch,Doja Cat,504780,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,4/10/2020,4/17/2020,France
62,Physical,Dua Lipa,500021,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,4/10/2020,4/17/2020,France
63,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,490127,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf,4/10/2020,4/17/2020,France
64,M.I.L.S 3,Ninho,486973,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN,4/10/2020,4/17/2020,France
65,La puerta,Ninho,484905,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa,4/10/2020,4/17/2020,France
66,Loin de moi,Naza,482763,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak,4/10/2020,4/17/2020,France
67,Ailleurs (feat. Maes),Timal,482306,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS,4/10/2020,4/17/2020,France
68,Jamais,Mister V,479038,https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI,4/10/2020,4/17/2020,France
69,everything i wanted,Billie Eilish,478030,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,4/10/2020,4/17/2020,France
70,Bâtiment,Niska,474872,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX,4/10/2020,4/17/2020,France
71,bad guy,Billie Eilish,467965,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,4/10/2020,4/17/2020,France
72,BELIEVE IT,PARTYNEXTDOOR,466100,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,4/10/2020,4/17/2020,France
73,JCVD,Jul,459081,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9,4/10/2020,4/17/2020,France
74,On roule,Moha La Squale,458416,https://open.spotify.com/track/31DqCO5qPFlRcjTKpp3TeQ,4/10/2020,4/17/2020,France
75,Filon,Ninho,445808,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa,4/10/2020,4/17/2020,France
76,In Your Eyes (feat. Alida),Robin Schulz,443535,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,4/10/2020,4/17/2020,France
77,Ma belle,Moha La Squale,440945,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D,4/10/2020,4/17/2020,France
78,Before You Go,Lewis Capaldi,437735,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,4/10/2020,4/17/2020,France
79,Rose rouge,Rim'K,425501,https://open.spotify.com/track/598LAMCCrDfqmJxw0HnWeD,4/10/2020,4/17/2020,France
80,Le dire (feat. Maes),DA Uzi,420587,https://open.spotify.com/track/1WxduRqYnmTCTsq0Vd4Npw,4/10/2020,4/17/2020,France
81,Mec de cité,Yaro,419519,https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO,4/10/2020,4/17/2020,France
82,God Bless (feat. Damso),Hamza,417447,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg,4/10/2020,4/17/2020,France
83,Carré VIP,Naps,416218,https://open.spotify.com/track/7mLfWNnbPJw5qAdukn4DX4,4/10/2020,4/17/2020,France
84,FLK (Fais les kiffer),Hatik,413939,https://open.spotify.com/track/71zB1qJbNsDfd4In371qfG,4/10/2020,4/17/2020,France
85,Memories,Maroon 5,406464,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,4/10/2020,4/17/2020,France
86,Maman ne le sait pas (feat. Niska),Ninho,404102,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,4/10/2020,4/17/2020,France
87,Au DD,PNL,403880,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu,4/10/2020,4/17/2020,France
88,Every day (feat. Griff),Ninho,401717,https://open.spotify.com/track/1AItNk9SzkLHmjWrEz4XvW,4/10/2020,4/17/2020,France
89,Autre part,DA Uzi,398262,https://open.spotify.com/track/3k0uHj27L59aqIO75Qfrwg,4/10/2020,4/17/2020,France
90,Castles,Freya Ridings,397555,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,4/10/2020,4/17/2020,France
91,Un peu de haine,PLK,397084,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU,4/10/2020,4/17/2020,France
92,Savage,Megan Thee Stallion,395739,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,4/10/2020,4/17/2020,France
93,Gasolina (feat. Gambi),Hamza,390857,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt,4/10/2020,4/17/2020,France
94,Breaking Me,Topic,386760,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,4/10/2020,4/17/2020,France
95,Business (feat. SCH),Bosh,380831,https://open.spotify.com/track/6Hhx7ksVnFxsLRssypYiEO,4/10/2020,4/17/2020,France
96,La Kichta,Soolking,375571,https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR,4/10/2020,4/17/2020,France
97,Gang,Mister V,371995,https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ,4/10/2020,4/17/2020,France
98,Siliconé,Niska,371376,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU,4/10/2020,4/17/2020,France
99,Imparfait,Maes,370850,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS,4/10/2020,4/17/2020,France
100,HÉ OH,Gambi,370654,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9,4/10/2020,4/17/2020,France
101,Trop beau,Lomepal,370402,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM,4/10/2020,4/17/2020,France
102,Dans tes yeux,Kaza,369396,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP,4/10/2020,4/17/2020,France
103,Tes parents (feat. Ninho),Leto,367444,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb,4/10/2020,4/17/2020,France
104,Elle est bonne sa mère,Vegedream,365954,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J,4/10/2020,4/17/2020,France
105,Problèmes,PLK,365726,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK,4/10/2020,4/17/2020,France
106,Week-end (feat. Leto),Timal,365357,https://open.spotify.com/track/793CoRrbz4REtL14m4SbgF,4/10/2020,4/17/2020,France
107,Goutte d'eau,Ninho,361393,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf,4/10/2020,4/17/2020,France
108,C'était le rap,Ninho,360425,https://open.spotify.com/track/07JoaFTGT3QGuPn5EuusCZ,4/10/2020,4/17/2020,France
109,La meilleure,Hatik,359565,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6,4/10/2020,4/17/2020,France
110,Dans l'univers,Nekfeu,359506,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD,4/10/2020,4/17/2020,France
111,Break My Heart,Dua Lipa,359308,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,4/10/2020,4/17/2020,France
112,Gros vendeurs,Ninho,359143,https://open.spotify.com/track/14dBJOQG3mNCZK4m7i684L,4/10/2020,4/17/2020,France
113,Que Calor (with J Balvin & El Alfa),Major Lazer,356172,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,4/10/2020,4/17/2020,France
114,I Love You (432 Hz) (with Greeicy),Maejor,352325,https://open.spotify.com/track/1ICUVPtaZlWQ45aQCtmW2y,4/10/2020,4/17/2020,France
115,Centre commercial (feat. Heuss L'enfoiré),Ninho,350065,https://open.spotify.com/track/4qDRw32NwvsGhQ4a9evbMm,4/10/2020,4/17/2020,France
116,Putana,Ninho,348632,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A,4/10/2020,4/17/2020,France
117,Balance ton quoi,Angèle,347893,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,4/10/2020,4/17/2020,France
118,Demain,Caballero & JeanJass,347405,https://open.spotify.com/track/1nsj29bpJSQxDu9y5yRE85,4/10/2020,4/17/2020,France
119,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,346210,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,4/10/2020,4/17/2020,France
120,Tricheur,Nekfeu,345332,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp,4/10/2020,4/17/2020,France
121,Someone You Loved,Lewis Capaldi,344587,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,4/10/2020,4/17/2020,France
122,Señorita,Shawn Mendes,338570,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,4/10/2020,4/17/2020,France
123,Stupid Love,Lady Gaga,332906,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,4/10/2020,4/17/2020,France
124,"Adieu, mon amour",Hatik,330701,https://open.spotify.com/track/3IzhWXUImi0csFoKFvq1bc,4/10/2020,4/17/2020,France
125,Life Is Good (feat. Drake),Future,329719,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,4/10/2020,4/17/2020,France
126,Ma vie,Dadju,329251,https://open.spotify.com/track/2WFa5RbfyeoBDGNkg3OD7M,4/10/2020,4/17/2020,France
127,Pirelli,Mister V,328288,https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG,4/10/2020,4/17/2020,France
128,The Passenger (LaLaLa) [feat. MOKABY],LUM!X,327167,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP,4/10/2020,4/17/2020,France
129,Sonic,Caballero & JeanJass,324836,https://open.spotify.com/track/59yjkTBdE1XzdVp7ukaWAB,4/10/2020,4/17/2020,France
130,Méchant,Niska,321033,https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV,4/10/2020,4/17/2020,France
131,Médicament,Niska,320765,https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF,4/10/2020,4/17/2020,France
132,T'as capté,S.Pri Noir,320368,https://open.spotify.com/track/28HwVuPOt519kuVuFAVlK2,4/10/2020,4/17/2020,France
133,Calling On Me,Sean Paul,317721,https://open.spotify.com/track/5I4VsjWxOqN1nWfUpFZFM3,4/10/2020,4/17/2020,France
134,What A Man Gotta Do,Jonas Brothers,316877,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4/10/2020,4/17/2020,France
135,Le jeu (feat. Yaro),Ninho,316604,https://open.spotify.com/track/1malvU2QXTWKhVbQaCsCnE,4/10/2020,4/17/2020,France
136,Moral of the Story,Ashe,315571,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,4/10/2020,4/17/2020,France
137,Défilé,Bosh,314811,https://open.spotify.com/track/5uokjyBMNjaP6oHrtJJVys,4/10/2020,4/17/2020,France
138,En chien,Ninho,314725,https://open.spotify.com/track/4vWalWi55l3pa9zh4X7NBx,4/10/2020,4/17/2020,France
139,lovely (with Khalid),Billie Eilish,313676,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,4/10/2020,4/17/2020,France
140,Intro,Ninho,307788,https://open.spotify.com/track/61IbolPycynqLBQgK2qkLJ,4/10/2020,4/17/2020,France
141,In My Mind,Dynoro,305593,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,4/10/2020,4/17/2020,France
142,Bitch (feat. Vald),Lefa,303550,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO,4/10/2020,4/17/2020,France
143,Pookie,Aya Nakamura,303229,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,4/10/2020,4/17/2020,France
