Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
145,when the party's over,Billie Eilish,23792,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,12/27/2019,1/3/2020,Hong Kong
146,Happier,Marshmello,23778,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,12/27/2019,1/3/2020,Hong Kong
147,Lost in the Woods,Jonathan Groff,23777,https://open.spotify.com/track/7namdlOhbtsc8FvoSafOQt,12/27/2019,1/3/2020,Hong Kong
148,Last Christmas,Wham!,23714,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,12/27/2019,1/3/2020,Hong Kong
149,忘記和記,Juno Mak,23619,https://open.spotify.com/track/22fLph6fSVmvsuHFSkJDe4,12/27/2019,1/3/2020,Hong Kong
150,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,23583,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,12/27/2019,1/3/2020,Hong Kong
151,我們與愛的距離,Alfred Hui,23530,https://open.spotify.com/track/6xiMRV0OqmL9M4s37QD2i2,12/27/2019,1/3/2020,Hong Kong
152,Feelings,Lauv,23467,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ,12/27/2019,1/3/2020,Hong Kong
153,漸漸,Eason Chan,23443,https://open.spotify.com/track/1o5PE9VNUd8EJtcYLA3QxP,12/27/2019,1/3/2020,Hong Kong
154,Ride It,Regard,23425,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,12/27/2019,1/3/2020,Hong Kong
155,HIGHEST IN THE ROOM,Travis Scott,23215,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,12/27/2019,1/3/2020,Hong Kong
156,Photograph,Ed Sheeran,23177,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,12/27/2019,1/3/2020,Hong Kong
157,i'm so tired...,Lauv,23168,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY,12/27/2019,1/3/2020,Hong Kong
