Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
122,Amor Tumbado,Natanael Cano,741879,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj,10/23/2020,10/30/2020,Mexico
123,11:00 PM,Maluma,739732,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,10/23/2020,10/30/2020,Mexico
124,Heather,Conan Gray,737778,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,10/23/2020,10/30/2020,Mexico
125,El Color de Tus Ojos,Banda MS de Sergio Lizárraga,736657,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq,10/23/2020,10/30/2020,Mexico
126,Mi Enemigo El Amor,Pancho Barraza,730240,https://open.spotify.com/track/3V5mrjHNr7VFhcUJ5oh45V,10/23/2020,10/30/2020,Mexico
127,El Roto - En Vivo,Grupo Firme,729528,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy,10/23/2020,10/30/2020,Mexico
128,Golden,Harry Styles,718553,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,10/23/2020,10/30/2020,Mexico
129,Por Primera Vez,Camilo,709238,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,10/23/2020,10/30/2020,Mexico
130,Tal Vez,Paulo Londra,708323,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,10/23/2020,10/30/2020,Mexico
131,La Forma en Que Me Miras,Super Yei,707992,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,10/23/2020,10/30/2020,Mexico
132,Adiós Amor,Christian Nodal,706785,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,10/23/2020,10/30/2020,Mexico
133,Enchule,Rauw Alejandro,706209,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs,10/23/2020,10/30/2020,Mexico
134,China,Anuel AA,701529,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,10/23/2020,10/30/2020,Mexico
135,Sodio,Danna Paola,697107,https://open.spotify.com/track/7jYZU1CIruZU3puB5tiYiW,10/23/2020,10/30/2020,Mexico
136,Don Don,Daddy Yankee,690508,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt,10/23/2020,10/30/2020,Mexico
137,Ride It,Regard,686518,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,10/23/2020,10/30/2020,Mexico
138,La Mujer Perfecta,KURT,685264,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4,10/23/2020,10/30/2020,Mexico
139,Imposible Amor,Matisse,678077,https://open.spotify.com/track/0fehAJVm4Yk9a1jlKi1B0q,10/23/2020,10/30/2020,Mexico
140,Amor del Bueno,Reyli Barba,677886,https://open.spotify.com/track/2G74yhtIMW8tJY5I83dS4Z,10/23/2020,10/30/2020,Mexico
141,Fuerte No Soy,Intocable,673840,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs,10/23/2020,10/30/2020,Mexico
142,Probablemente,Christian Nodal,673485,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z,10/23/2020,10/30/2020,Mexico
143,ily (i love you baby) (feat. Emilee),Surf Mesa,671005,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,10/23/2020,10/30/2020,Mexico
144,Lamento Boliviano,Los Enanitos Verdes,668750,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,10/23/2020,10/30/2020,Mexico
145,Nunca Es Suficiente,Los Ángeles Azules,658928,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg,10/23/2020,10/30/2020,Mexico
146,CANCIÓN CON YANDEL,Yandel,657356,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,10/23/2020,10/30/2020,Mexico
147,Believer,Imagine Dragons,655062,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,10/23/2020,10/30/2020,Mexico
148,Vida Ventajosa,Los Dos Carnales,652137,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA,10/23/2020,10/30/2020,Mexico
149,Señorita,Shawn Mendes,650034,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,10/23/2020,10/30/2020,Mexico
150,Si Te Pudiera Mentir,Calibre 50,649145,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu,10/23/2020,10/30/2020,Mexico
151,PORFA,Feid,647670,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW,10/23/2020,10/30/2020,Mexico
152,Simplemente Gracias,Calibre 50,646299,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5,10/23/2020,10/30/2020,Mexico
153,Culpable O No - Miénteme Como Siempre,Luis Miguel,642396,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14,10/23/2020,10/30/2020,Mexico
154,El Amor No Fue Pa´ Mí - En Vivo,Grupo Firme,640079,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi,10/23/2020,10/30/2020,Mexico
