,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
21,Dance Monkey,Tones And I,77386,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,6/19/2020,6/26/2020,Costa Rica
22,Azul,J Balvin,75952,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,6/19/2020,6/26/2020,Costa Rica
23,Morado,J Balvin,75925,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr,6/19/2020,6/26/2020,Costa Rica
24,Ignorantes,Bad Bunny,75920,https://open.spotify.com/track/38RIEav39FGi86jppxO0du,6/19/2020,6/26/2020,Costa Rica
25,Pa' Olvidarme De Ella,Piso 21,73744,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,6/19/2020,6/26/2020,Costa Rica
26,El Efecto,Rauw Alejandro,72019,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,6/19/2020,6/26/2020,Costa Rica
27,Hasta Que Dios Diga,Anuel AA,70722,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,6/19/2020,6/26/2020,Costa Rica
28,Don't Start Now,Dua Lipa,68686,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/19/2020,6/26/2020,Costa Rica
29,No Me Conoce - Remix,Jhay Cortez,66861,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,6/19/2020,6/26/2020,Costa Rica
30,Por Primera Vez,Camilo,65745,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D,6/19/2020,6/26/2020,Costa Rica
31,LA CANCIÓN,J Balvin,64652,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,6/19/2020,6/26/2020,Costa Rica
32,Dream Girl - Remix,Ir Sais,64348,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX,6/19/2020,6/26/2020,Costa Rica
33,death bed (coffee for your head),Powfu,63754,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/19/2020,6/26/2020,Costa Rica
34,El Mismo Aire - con Pablo Alborán,Camilo,63739,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,6/19/2020,6/26/2020,Costa Rica
35,Vete,Bad Bunny,63294,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,6/19/2020,6/26/2020,Costa Rica
36,La Difícil,Bad Bunny,59544,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,6/19/2020,6/26/2020,Costa Rica
37,Si Veo a Tu Mamá,Bad Bunny,59542,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,6/19/2020,6/26/2020,Costa Rica
38,El Efecto - Remix,Rauw Alejandro,58826,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv,6/19/2020,6/26/2020,Costa Rica
39,China,Anuel AA,57915,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5,6/19/2020,6/26/2020,Costa Rica
40,Caramelo,Ozuna,56441,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG,6/19/2020,6/26/2020,Costa Rica
41,TKN (feat. Travis Scott),ROSALÍA,55039,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,6/19/2020,6/26/2020,Costa Rica
42,Si Te Vas,Sech,54237,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw,6/19/2020,6/26/2020,Costa Rica
43,Negro,J Balvin,53982,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN,6/19/2020,6/26/2020,Costa Rica
44,Bellaquita - Remix,Dalex,53822,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx,6/19/2020,6/26/2020,Costa Rica
45,Tutu,Camilo,53594,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux,6/19/2020,6/26/2020,Costa Rica
46,La Santa,Bad Bunny,53066,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,6/19/2020,6/26/2020,Costa Rica
47,Adicto (with Anuel AA & Ozuna),Tainy,52900,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,6/19/2020,6/26/2020,Costa Rica
48,Quiéreme Mientras Se Pueda,Manuel Turizo,52362,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,6/19/2020,6/26/2020,Costa Rica
49,Rain On Me (with Ariana Grande),Lady Gaga,51956,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/19/2020,6/26/2020,Costa Rica
50,Mejor,Dalex,51914,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB,6/19/2020,6/26/2020,Costa Rica
51,Si Me Dices Que Sí,Reik,49241,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo,6/19/2020,6/26/2020,Costa Rica
52,Blanco,J Balvin,48838,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590,6/19/2020,6/26/2020,Costa Rica
53,CÓMO SE SIENTE - Remix,Jhay Cortez,45908,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,6/19/2020,6/26/2020,Costa Rica
54,Roses - Imanbek Remix,SAINt JHN,45788,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/19/2020,6/26/2020,Costa Rica
55,Watermelon Sugar,Harry Styles,44895,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/19/2020,6/26/2020,Costa Rica
56,#NAME?,Dalex,44563,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0,6/19/2020,6/26/2020,Costa Rica
57,SICKO MODE,Travis Scott,44494,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,6/19/2020,6/26/2020,Costa Rica
58,goosebumps,Travis Scott,43417,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/19/2020,6/26/2020,Costa Rica
59,ADMV,Maluma,43247,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6,6/19/2020,6/26/2020,Costa Rica
60,RITMO (Bad Boys For Life),Black Eyed Peas,43159,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,6/19/2020,6/26/2020,Costa Rica
61,Quizas,Rich Music LTD,42789,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,6/19/2020,6/26/2020,Costa Rica
62,Pa Mí - Remix,Dalex,42743,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,6/19/2020,6/26/2020,Costa Rica
63,ROCKSTAR (feat. Roddy Ricch),DaBaby,42197,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/19/2020,6/26/2020,Costa Rica
64,Break My Heart,Dua Lipa,41904,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/19/2020,6/26/2020,Costa Rica
65,Callaita,Bad Bunny,41234,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,6/19/2020,6/26/2020,Costa Rica
66,The Box,Roddy Ricch,40594,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/19/2020,6/26/2020,Costa Rica
67,BYE ME FUI,Bad Bunny,39836,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,6/19/2020,6/26/2020,Costa Rica
68,TBT,Sebastian Yatra,39617,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU,6/19/2020,6/26/2020,Costa Rica
69,Bellaquita,Dalex,39460,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,6/19/2020,6/26/2020,Costa Rica
70,La Mitad,Camilo,39345,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx,6/19/2020,6/26/2020,Costa Rica
71,THE SCOTTS,THE SCOTTS,39253,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/19/2020,6/26/2020,Costa Rica
72,La Difícil,Camilo,38860,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA,6/19/2020,6/26/2020,Costa Rica
73,Medusa,Jhay Cortez,38396,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,6/19/2020,6/26/2020,Costa Rica
74,Definitivamente,Daddy Yankee,38234,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv,6/19/2020,6/26/2020,Costa Rica
75,Sigues Con El - Remix,Arcangel,38210,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI,6/19/2020,6/26/2020,Costa Rica
76,A Tu Merced,Bad Bunny,38111,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,6/19/2020,6/26/2020,Costa Rica
77,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,38060,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,6/19/2020,6/26/2020,Costa Rica
78,La Forma en Que Me Miras,Super Yei,37334,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV,6/19/2020,6/26/2020,Costa Rica
79,Se Me Olvidó,Christian Nodal,37246,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN,6/19/2020,6/26/2020,Costa Rica
80,Te Vi,Piso 21,37205,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,6/19/2020,6/26/2020,Costa Rica
81,Los Besos,Greeicy,36989,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG,6/19/2020,6/26/2020,Costa Rica
82,Adore You,Harry Styles,36036,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/19/2020,6/26/2020,Costa Rica
83,HIGHEST IN THE ROOM,Travis Scott,35591,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/19/2020,6/26/2020,Costa Rica
84,Loco,Beéle,35242,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,6/19/2020,6/26/2020,Costa Rica
85,De Los Besos Que Te Di,Christian Nodal,35205,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97,6/19/2020,6/26/2020,Costa Rica
86,Desconocidos,Mau y Ricky,34438,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,6/19/2020,6/26/2020,Costa Rica
87,MAMACITA,Black Eyed Peas,34327,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,6/19/2020,6/26/2020,Costa Rica
88,11:00 PM,Maluma,33959,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,6/19/2020,6/26/2020,Costa Rica
89,Cuaderno,Dalex,33680,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,6/19/2020,6/26/2020,Costa Rica
90,Soltera - Remix,Lunay,33504,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,6/19/2020,6/26/2020,Costa Rica
91,Otro Trago - Remix,Sech,33347,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,6/19/2020,6/26/2020,Costa Rica
92,CANCIÓN CON YANDEL,Yandel,33343,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,6/19/2020,6/26/2020,Costa Rica
93,Whine Up,Nicky Jam,33204,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,6/19/2020,6/26/2020,Costa Rica
94,Falling,Trevor Daniel,33016,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/19/2020,6/26/2020,Costa Rica
95,No Te Contaron Mal,Christian Nodal,32886,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj,6/19/2020,6/26/2020,Costa Rica
96,El Mismo Aire,Camilo,32722,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi,6/19/2020,6/26/2020,Costa Rica
97,Skechers,DripReport,32416,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,6/19/2020,6/26/2020,Costa Rica
98,Follow,KAROL G,32289,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw,6/19/2020,6/26/2020,Costa Rica
99,La Curiosidad,Jay Wheeler,32126,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,6/19/2020,6/26/2020,Costa Rica
100,Narcos,Anuel AA,32075,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q,6/19/2020,6/26/2020,Costa Rica
101,Si Se Da - Remix,Myke Towers,32004,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,6/19/2020,6/26/2020,Costa Rica
102,Keii,Anuel AA,31567,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,6/19/2020,6/26/2020,Costa Rica
103,Muévelo,Nicky Jam,31477,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,6/19/2020,6/26/2020,Costa Rica
104,Toda Remix - Remix,Alex Rose,31158,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn,6/19/2020,6/26/2020,Costa Rica
105,No Te Vayas,Camilo,30256,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU,6/19/2020,6/26/2020,Costa Rica
106,Someone You Loved,Lewis Capaldi,30203,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/19/2020,6/26/2020,Costa Rica
107,Djadja (feat. Maluma) - Remix,Aya Nakamura,30026,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt,6/19/2020,6/26/2020,Costa Rica
108,Say So,Doja Cat,29936,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,6/19/2020,6/26/2020,Costa Rica
109,Confía,Sech,29849,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq,6/19/2020,6/26/2020,Costa Rica
110,Que Mas Pues - Remix,Sech,29841,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,6/19/2020,6/26/2020,Costa Rica
111,Otro Trago,Sech,29823,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,6/19/2020,6/26/2020,Costa Rica
112,Locura,Cali Y El Dandee,29794,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr,6/19/2020,6/26/2020,Costa Rica
113,Toast,Koffee,29623,https://open.spotify.com/track/7sd72KZS8D59g5NmhxyHpJ,6/19/2020,6/26/2020,Costa Rica
114,Indeciso,Reik,29501,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,6/19/2020,6/26/2020,Costa Rica
115,Loco - Remix,Farruko,29443,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq,6/19/2020,6/26/2020,Costa Rica
116,Que Tire Pa Lante,Daddy Yankee,29191,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,6/19/2020,6/26/2020,Costa Rica
117,Life Is Good (feat. Drake),Future,29176,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,6/19/2020,6/26/2020,Costa Rica
118,Reggaetonera,Anuel AA,29065,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH,6/19/2020,6/26/2020,Costa Rica
119,Girl,Myke Towers,29049,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,6/19/2020,6/26/2020,Costa Rica
120,Como Llora,Juanfran,28891,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,6/19/2020,6/26/2020,Costa Rica
121,Feel Me,Rich Music LTD,28685,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz,6/19/2020,6/26/2020,Costa Rica
122,Señorita,Shawn Mendes,28571,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6/19/2020,6/26/2020,Costa Rica
123,Tal Vez,Paulo Londra,28391,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,6/19/2020,6/26/2020,Costa Rica
124,Si Estuviésemos Juntos,Bad Bunny,28357,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI,6/19/2020,6/26/2020,Costa Rica
125,QUE PRETENDES,J Balvin,28088,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,6/19/2020,6/26/2020,Costa Rica
126,Memories,Maroon 5,28023,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,6/19/2020,6/26/2020,Costa Rica
127,AYAYAY!,Christian Nodal,28018,https://open.spotify.com/track/7iQc2DabEtzp60faOO9EmN,6/19/2020,6/26/2020,Costa Rica
128,La Bella y la Bestia,Reik,28005,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs,6/19/2020,6/26/2020,Costa Rica
129,PAM,Justin Quiles,27690,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn,6/19/2020,6/26/2020,Costa Rica
130,Bajo La Mesa,Morat,27637,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH,6/19/2020,6/26/2020,Costa Rica
131,Fantasias - Remix,Rauw Alejandro,27607,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,6/19/2020,6/26/2020,Costa Rica
132,La Mejor Versión de Mi - Remix,Natti Natasha,27588,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ,6/19/2020,6/26/2020,Costa Rica
133,La Boca,Mau y Ricky,27455,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,6/19/2020,6/26/2020,Costa Rica
134,Gris,J Balvin,27442,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk,6/19/2020,6/26/2020,Costa Rica
135,GOOBA,6ix9ine,27411,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/19/2020,6/26/2020,Costa Rica
136,Detente,Mike Bahía,27139,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX,6/19/2020,6/26/2020,Costa Rica
137,Bohemian Rhapsody - Remastered 2011,Queen,26741,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,6/19/2020,6/26/2020,Costa Rica
138,Calma - Remix,Pedro Capó,26645,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,6/19/2020,6/26/2020,Costa Rica
139,PA' ROMPERLA,Bad Bunny,26199,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,6/19/2020,6/26/2020,Costa Rica
140,Believer,Imagine Dragons,26058,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,6/19/2020,6/26/2020,Costa Rica
141,Adan y Eva,Paulo Londra,26023,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,6/19/2020,6/26/2020,Costa Rica
142,Circles,Post Malone,25885,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/19/2020,6/26/2020,Costa Rica
143,TROLLZ (with Nicki Minaj),6ix9ine,25675,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso,6/19/2020,6/26/2020,Costa Rica
144,BAD CON NICKY,Bad Bunny,25508,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,6/19/2020,6/26/2020,Costa Rica
145,Aventura,Lunay,25508,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,6/19/2020,6/26/2020,Costa Rica
146,Another One Bites The Dust - Remastered 2011,Queen,25439,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,6/19/2020,6/26/2020,Costa Rica
147,ily (i love you baby) (feat. Emilee),Surf Mesa,25288,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,6/19/2020,6/26/2020,Costa Rica
148,Me Rehúso,Danny Ocean,25221,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,6/19/2020,6/26/2020,Costa Rica
149,Cuerpo en Venta,Noriel,25064,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,6/19/2020,6/26/2020,Costa Rica
150,Blueberry Faygo,Lil Mosey,25043,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/19/2020,6/26/2020,Costa Rica
151,Bichiyal,Bad Bunny,24977,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,6/19/2020,6/26/2020,Costa Rica
152,Porno,Rich Music LTD,24825,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z,6/19/2020,6/26/2020,Costa Rica
153,Destino,Greeicy,24637,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,6/19/2020,6/26/2020,Costa Rica
154,Adiós Amor,Christian Nodal,24435,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y,6/19/2020,6/26/2020,Costa Rica
155,Verte Ir,DJ Luian,24276,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,6/19/2020,6/26/2020,Costa Rica
156,Infeliz,Arcangel,24263,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,6/19/2020,6/26/2020,Costa Rica
157,Qué Maldición,Banda MS de Sergio Lizárraga,24093,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr,6/19/2020,6/26/2020,Costa Rica
158,Stuck with U (with Justin Bieber),Ariana Grande,24086,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/19/2020,6/26/2020,Costa Rica
159,Mala Fama,Danna Paola,24077,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj,6/19/2020,6/26/2020,Costa Rica
160,Con Altura,ROSALÍA,24047,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,6/19/2020,6/26/2020,Costa Rica
161,Sour Candy (with BLACKPINK),Lady Gaga,23921,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,6/19/2020,6/26/2020,Costa Rica
162,Me Dediqué a Perderte,Alejandro Fernández,23845,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr,6/19/2020,6/26/2020,Costa Rica
163,Every Breath You Take,The Police,23502,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,6/19/2020,6/26/2020,Costa Rica
164,Un Año,Sebastian Yatra,23495,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,6/19/2020,6/26/2020,Costa Rica
165,Supalonely,BENEE,23462,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/19/2020,6/26/2020,Costa Rica
166,La Cama - Remix,Lunay,23440,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9,6/19/2020,6/26/2020,Costa Rica
167,Amor A Primera Vista,Los Ángeles Azules,23421,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J,6/19/2020,6/26/2020,Costa Rica
168,Imaginate,Rich Music LTD,23242,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,6/19/2020,6/26/2020,Costa Rica
169,Play Date,Melanie Martinez,23238,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,6/19/2020,6/26/2020,Costa Rica
170,Con Calma,Daddy Yankee,23231,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,6/19/2020,6/26/2020,Costa Rica
171,bad guy,Billie Eilish,23058,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,6/19/2020,6/26/2020,Costa Rica
172,La flaca,Jarabe De Palo,22998,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb,6/19/2020,6/26/2020,Costa Rica
173,Shape of You,Ed Sheeran,22828,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,6/19/2020,6/26/2020,Costa Rica
174,Rosa,J Balvin,22770,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe,6/19/2020,6/26/2020,Costa Rica
175,ROXANNE,Arizona Zervas,22603,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/19/2020,6/26/2020,Costa Rica
176,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,22539,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/19/2020,6/26/2020,Costa Rica
177,Perreo en La Luna,Rich Music LTD,22518,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,6/19/2020,6/26/2020,Costa Rica
178,La Playa - Remix,Myke Towers,22414,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7,6/19/2020,6/26/2020,Costa Rica
179,Pero Ya No,Bad Bunny,22325,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,6/19/2020,6/26/2020,Costa Rica
180,Jangueo,Anuel AA,22315,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81,6/19/2020,6/26/2020,Costa Rica
181,Tanto,Jesse & Joy,22143,https://open.spotify.com/track/0ZqhB08GsFc4xfV07AsXzE,6/19/2020,6/26/2020,Costa Rica
182,Physical,Dua Lipa,22021,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,6/19/2020,6/26/2020,Costa Rica
183,Sweet Child O' Mine,Guns N' Roses,21636,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,6/19/2020,6/26/2020,Costa Rica
184,In Your Eyes,The Weeknd,21595,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,6/19/2020,6/26/2020,Costa Rica
185,Ya Me Enteré,Reik,21503,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,6/19/2020,6/26/2020,Costa Rica
186,Caballero,Alejandro Fernández,21494,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u,6/19/2020,6/26/2020,Costa Rica
187,La Bebe - Remix,Anuel AA,21434,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4,6/19/2020,6/26/2020,Costa Rica
188,If the World Was Ending - feat. Julia Michaels,JP Saxe,21375,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,6/19/2020,6/26/2020,Costa Rica
189,"Yo x Ti, Tu x Mi",ROSALÍA,21352,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,6/19/2020,6/26/2020,Costa Rica
190,Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,21281,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM,6/19/2020,6/26/2020,Costa Rica
191,Amor Tóxico,Christian Nodal,21180,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22,6/19/2020,6/26/2020,Costa Rica
192,MÁS DE UNA CITA,Bad Bunny,21051,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL,6/19/2020,6/26/2020,Costa Rica
193,Let's Do It Again,J Boog,20989,https://open.spotify.com/track/4TBtGrMgUYH7D5Tf5HLvyz,6/19/2020,6/26/2020,Costa Rica
194,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,20907,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ,6/19/2020,6/26/2020,Costa Rica
195,Party Girl,StaySolidRocky,20858,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/19/2020,6/26/2020,Costa Rica
196,La player (Bandolera),Zion & Lennox,20828,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP,6/19/2020,6/26/2020,Costa Rica
197,El Sarpe,Toledo,20818,https://open.spotify.com/track/1xMKOLMVZ65Vuo5VTfDQJy,6/19/2020,6/26/2020,Costa Rica
198,lovely (with Khalid),Billie Eilish,20711,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,6/19/2020,6/26/2020,Costa Rica
199,Verde,J Balvin,20651,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD,6/19/2020,6/26/2020,Costa Rica
200,Ella Quiere Beber - Remix,Anuel AA,20573,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,6/19/2020,6/26/2020,Costa Rica
1,Relación,Sech,161633,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,6/26/2020,7/3/2020,Costa Rica
2,Tak Tiki Tak,Harry Nach,132885,https://open.spotify.com/track/6Hw21Z5CmEV78jrncFpMwz,6/26/2020,7/3/2020,Costa Rica
3,Rojo,J Balvin,129017,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,6/26/2020,7/3/2020,Costa Rica
