,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
14,goosebumps,Travis Scott,15759,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,5/8/2020,5/15/2020,Bulgaria
15,Break My Heart,Dua Lipa,15277,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,5/8/2020,5/15/2020,Bulgaria
16,Life Is Good (feat. Drake),Future,14705,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5/8/2020,5/15/2020,Bulgaria
17,Say So,Doja Cat,13542,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,5/8/2020,5/15/2020,Bulgaria
18,Godzilla (feat. Juice WRLD),Eminem,13381,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,5/8/2020,5/15/2020,Bulgaria
19,WHATS POPPIN,Jack Harlow,13188,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,5/8/2020,5/15/2020,Bulgaria
20,Physical,Dua Lipa,13167,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,5/8/2020,5/15/2020,Bulgaria
21,Boss Bitch,Doja Cat,13073,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,5/8/2020,5/15/2020,Bulgaria
22,Falling,Trevor Daniel,13016,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,5/8/2020,5/15/2020,Bulgaria
23,Breaking Me,Topic,12679,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,5/8/2020,5/15/2020,Bulgaria
24,Savage,Megan Thee Stallion,12290,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,5/8/2020,5/15/2020,Bulgaria
25,Savage Remix (feat. Beyoncé),Megan Thee Stallion,11946,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,5/8/2020,5/15/2020,Bulgaria
26,Supalonely,BENEE,11542,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,5/8/2020,5/15/2020,Bulgaria
27,Dance Monkey,Tones And I,11494,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,5/8/2020,5/15/2020,Bulgaria
28,ROXANNE,Arizona Zervas,11477,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,5/8/2020,5/15/2020,Bulgaria
29,death bed (coffee for your head),Powfu,11370,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,5/8/2020,5/15/2020,Bulgaria
30,Be Kind (with Halsey),Marshmello,10782,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,5/8/2020,5/15/2020,Bulgaria
31,OUT WEST (feat. Young Thug),JACKBOYS,10754,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,5/8/2020,5/15/2020,Bulgaria
32,Say So (feat. Nicki Minaj),Doja Cat,10573,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,5/8/2020,5/15/2020,Bulgaria
33,After Party,Don Toliver,10563,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,5/8/2020,5/15/2020,Bulgaria
34,bad guy,Billie Eilish,10057,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,5/8/2020,5/15/2020,Bulgaria
35,Don Omar,EMIL TRF,9964,https://open.spotify.com/track/4LV5CeYwDfW5fEIovzQKLi,5/8/2020,5/15/2020,Bulgaria
36,In Your Eyes,The Weeknd,9752,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,5/8/2020,5/15/2020,Bulgaria
37,ily (i love you baby) (feat. Emilee),Surf Mesa,9690,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,5/8/2020,5/15/2020,Bulgaria
38,Righteous,Juice WRLD,9649,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,5/8/2020,5/15/2020,Bulgaria
39,Adore You,Harry Styles,9464,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,5/8/2020,5/15/2020,Bulgaria
40,everything i wanted,Billie Eilish,9218,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,5/8/2020,5/15/2020,Bulgaria
41,Майка му стара,SkandaU,8820,https://open.spotify.com/track/5zKG3eHDNhq2tAjruRnWeK,5/8/2020,5/15/2020,Bulgaria
42,Intentions (feat. Quavo),Justin Bieber,8692,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,5/8/2020,5/15/2020,Bulgaria
43,Samo Za Men,EMIL TRF,8664,https://open.spotify.com/track/6sD2Ar3Wmt2Tbxmpw43Qsh,5/8/2020,5/15/2020,Bulgaria
44,Piyan,Preslava,8515,https://open.spotify.com/track/1iIIsJlKQW7E4eLw7x5XOI,5/8/2020,5/15/2020,Bulgaria
45,Señorita,Shawn Mendes,8494,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5/8/2020,5/15/2020,Bulgaria
46,Panika,Galena,8244,https://open.spotify.com/track/5wcPNdRpptulbKgLljGjMh,5/8/2020,5/15/2020,Bulgaria
47,lovely (with Khalid),Billie Eilish,8242,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,5/8/2020,5/15/2020,Bulgaria
48,Pain 1993 (with Playboi Carti),Drake,8228,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,5/8/2020,5/15/2020,Bulgaria
49,Skechers,DripReport,8137,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,5/8/2020,5/15/2020,Bulgaria
50,Lamborghini,Galena,8129,https://open.spotify.com/track/5v1ngTQTFEjKEirsiaKsvQ,5/8/2020,5/15/2020,Bulgaria
51,Lose Control,MEDUZA,8084,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,5/8/2020,5/15/2020,Bulgaria
52,Sunday Best,Surfaces,8040,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,5/8/2020,5/15/2020,Bulgaria
53,Play Date,Melanie Martinez,7936,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,5/8/2020,5/15/2020,Bulgaria
54,Lalala,Y2K,7932,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,5/8/2020,5/15/2020,Bulgaria
55,I tova shte otmine,DENIS TEOFIKOV,7887,https://open.spotify.com/track/4WGIDIyeKHeu9kAky2rVzN,5/8/2020,5/15/2020,Bulgaria
56,Lucid Dreams,Juice WRLD,7885,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,5/8/2020,5/15/2020,Bulgaria
57,Paranoya,Vanya,7704,https://open.spotify.com/track/4ix0ntu244dcdAoSml7trs,5/8/2020,5/15/2020,Bulgaria
58,Party Girl,StaySolidRocky,7694,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,5/8/2020,5/15/2020,Bulgaria
59,Circles,Post Malone,7680,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,5/8/2020,5/15/2020,Bulgaria
60,Heartless,The Weeknd,7654,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,5/8/2020,5/15/2020,Bulgaria
61,Turks (with Gunna & ft. Travis Scott),NAV,7636,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,5/8/2020,5/15/2020,Bulgaria
62,Walk Em Down (feat. Roddy Ricch),NLE Choppa,7541,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,5/8/2020,5/15/2020,Bulgaria
63,Chuzhda,Djulia,7531,https://open.spotify.com/track/7GJAzi1NtWsDODVm8lz9Hp,5/8/2020,5/15/2020,Bulgaria
64,Ride It,Regard,7296,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,5/8/2020,5/15/2020,Bulgaria
65,Someone You Loved,Lewis Capaldi,7286,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,5/8/2020,5/15/2020,Bulgaria
66,Tvoeto Ferrari,Yanitsa,7240,https://open.spotify.com/track/5L34SZ4lmoPZiEPQtP1TTf,5/8/2020,5/15/2020,Bulgaria
67,7 rings,Ariana Grande,7137,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,5/8/2020,5/15/2020,Bulgaria
68,Dobre li si,Galena,6895,https://open.spotify.com/track/3RaNeu1vy6xooSAYm6h1UQ,5/8/2020,5/15/2020,Bulgaria
69,SAD!,XXXTENTACION,6871,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,5/8/2020,5/15/2020,Bulgaria
70,I’m Ready (with Demi Lovato),Sam Smith,6821,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,5/8/2020,5/15/2020,Bulgaria
71,Ransom,Lil Tecca,6672,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,5/8/2020,5/15/2020,Bulgaria
72,After Hours,The Weeknd,6653,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,5/8/2020,5/15/2020,Bulgaria
73,Poludyavash,Malkata,6643,https://open.spotify.com/track/0iIAmOd9IVJK5KZ7hx8eS5,5/8/2020,5/15/2020,Bulgaria
74,Бели Нощи (feat. D3MO),Billy Hlapeto,6637,https://open.spotify.com/track/0WAJMHi3i8cGl7nj5jaIc0,5/8/2020,5/15/2020,Bulgaria
75,BUTTERFLY EFFECT,Travis Scott,6613,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,5/8/2020,5/15/2020,Bulgaria
76,STARGAZING,Travis Scott,6579,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,5/8/2020,5/15/2020,Bulgaria
77,hot girl bummer,blackbear,6524,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,5/8/2020,5/15/2020,Bulgaria
78,CITY OF ANGELS,24kGoldn,6446,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,5/8/2020,5/15/2020,Bulgaria
79,Бийта Като Спре,FYRE,6422,https://open.spotify.com/track/1Z2oFcy7GpNYoT5qNGP2EU,5/8/2020,5/15/2020,Bulgaria
80,My Oh My (feat. DaBaby),Camila Cabello,6392,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,5/8/2020,5/15/2020,Bulgaria
81,Money In The Grave (Drake ft. Rick Ross),Drake,6341,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5/8/2020,5/15/2020,Bulgaria
82,P2,Lil Uzi Vert,6263,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,5/8/2020,5/15/2020,Bulgaria
83,Fenomenalen,Galena,6166,https://open.spotify.com/track/69zyifKelGUoEBEKfCX5ri,5/8/2020,5/15/2020,Bulgaria
84,Bolka moya,Tsvetelina Yaneva,6154,https://open.spotify.com/track/6dLlspYfiur5j8R3u1Sua6,5/8/2020,5/15/2020,Bulgaria
85,Boyfriend,Selena Gomez,6126,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,5/8/2020,5/15/2020,Bulgaria
86,Vartelezhkata,Yanitsa,6076,https://open.spotify.com/track/4HMiW3eARgvjdCqmhuMJ1V,5/8/2020,5/15/2020,Bulgaria
87,Taka ni se pada,Preslava,5945,https://open.spotify.com/track/4QVBJZKMRLl2XsSDGbsf7D,5/8/2020,5/15/2020,Bulgaria
88,Dior,Pop Smoke,5919,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,5/8/2020,5/15/2020,Bulgaria
89,rockstar (feat. 21 Savage),Post Malone,5890,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,5/8/2020,5/15/2020,Bulgaria
90,Djeale,Emilia,5760,https://open.spotify.com/track/2V5LZRtEyOIs3C1DC1s1oE,5/8/2020,5/15/2020,Bulgaria
91,No Idea,Don Toliver,5735,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,5/8/2020,5/15/2020,Bulgaria
92,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5676,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,5/8/2020,5/15/2020,Bulgaria
93,Without Me,Halsey,5587,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,5/8/2020,5/15/2020,Bulgaria
94,Майната ти Св. Валентин,Konstantin,5481,https://open.spotify.com/track/6YMYxgAgA1dtpTPE0zLLxU,5/8/2020,5/15/2020,Bulgaria
95,BOP,DaBaby,5474,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,5/8/2020,5/15/2020,Bulgaria
96,FEFE,6ix9ine,5468,https://open.spotify.com/track/2l8nEO0vsTRCRnGqQty6qx,5/8/2020,5/15/2020,Bulgaria
97,Believer,Imagine Dragons,5434,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,5/8/2020,5/15/2020,Bulgaria
98,Moana,G-Eazy,5348,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X,5/8/2020,5/15/2020,Bulgaria
99,WTF/OMG,V:RGO,5347,https://open.spotify.com/track/6kKKkogo1cabjYVcJ4pk8f,5/8/2020,5/15/2020,Bulgaria
100,Jocelyn Flores,XXXTENTACION,5346,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,5/8/2020,5/15/2020,Bulgaria
101,Nonstop,Drake,5333,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,5/8/2020,5/15/2020,Bulgaria
102,Selfish,Madison Beer,5330,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,5/8/2020,5/15/2020,Bulgaria
103,Salt,Ava Max,5323,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,5/8/2020,5/15/2020,Bulgaria
104,Moonlight,XXXTENTACION,5310,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,5/8/2020,5/15/2020,Bulgaria
105,Look At Me!,XXXTENTACION,5275,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,5/8/2020,5/15/2020,Bulgaria
106,I Don't Care (with Justin Bieber),Ed Sheeran,5227,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,5/8/2020,5/15/2020,Bulgaria
107,Old Town Road - Remix,Lil Nas X,5225,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,5/8/2020,5/15/2020,Bulgaria
108,Akula,Emilia,5203,https://open.spotify.com/track/79J8ETyLFUdFTDZHXNNKie,5/8/2020,5/15/2020,Bulgaria
109,Benzin,Emanuela,5175,https://open.spotify.com/track/4OIgj8LHBd0St9V1nuqBGq,5/8/2020,5/15/2020,Bulgaria
110,Chicago Freestyle (feat. Giveon),Drake,5158,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,5/8/2020,5/15/2020,Bulgaria
111,Angelat,Tsvetelina Yaneva,5142,https://open.spotify.com/track/6Mz5CHGtDObrnB7RmH2WeI,5/8/2020,5/15/2020,Bulgaria
112,Let Me Down Slowly,Alec Benjamin,5140,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,5/8/2020,5/15/2020,Bulgaria
113,Beautiful People (feat. Khalid),Ed Sheeran,5114,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,5/8/2020,5/15/2020,Bulgaria
114,No Time To Die,Billie Eilish,5113,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,5/8/2020,5/15/2020,Bulgaria
115,Memories,Maroon 5,5085,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/8/2020,5/15/2020,Bulgaria
116,Майко Майко,Boro Purvi,5003,https://open.spotify.com/track/11VyWPLK8nQqZEpsg2rkww,5/8/2020,5/15/2020,Bulgaria
117,Koy,Aria,4989,https://open.spotify.com/track/0gkH2x7PQIPz4majlHkAqr,5/8/2020,5/15/2020,Bulgaria
118,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,4989,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,5/8/2020,5/15/2020,Bulgaria
119,Циганска Сватба,ToTo H,4978,https://open.spotify.com/track/7i1wkIztGf9uSgJJOH0I7R,5/8/2020,5/15/2020,Bulgaria
120,Излъжи ме,Lidia,4965,https://open.spotify.com/track/197aNKfFNy02if3CpWStRI,5/8/2020,5/15/2020,Bulgaria
121,You should be sad,Halsey,4933,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,5/8/2020,5/15/2020,Bulgaria
122,Taco Tuesday,Migos,4903,https://open.spotify.com/track/2b1yiFEFZYuvlBnClvNJHP,5/8/2020,5/15/2020,Bulgaria
123,Before You Go,Lewis Capaldi,4903,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5/8/2020,5/15/2020,Bulgaria
124,Like That (feat. Gucci Mane),Doja Cat,4902,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,5/8/2020,5/15/2020,Bulgaria
125,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,4866,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,5/8/2020,5/15/2020,Bulgaria
126,Shallow,Lady Gaga,4842,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,5/8/2020,5/15/2020,Bulgaria
127,Kings & Queens,Ava Max,4828,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,5/8/2020,5/15/2020,Bulgaria
128,If the World Was Ending - feat. Julia Michaels,JP Saxe,4811,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,5/8/2020,5/15/2020,Bulgaria
129,Ayy Macarena,Tyga,4742,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,5/8/2020,5/15/2020,Bulgaria
130,Hate Me (with Juice WRLD),Ellie Goulding,4729,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,5/8/2020,5/15/2020,Bulgaria
131,Sen Trope,Azis,4683,https://open.spotify.com/track/6AX84xLVUskEpzWpQAJbQt,5/8/2020,5/15/2020,Bulgaria
132,Iztreznyavash li,Preslava,4682,https://open.spotify.com/track/37A9mjY0rTDi5qw9zh9gL5,5/8/2020,5/15/2020,Bulgaria
133,Tragvay si,Emilia,4672,https://open.spotify.com/track/1HFM7MynZQTota9GSdPZt5,5/8/2020,5/15/2020,Bulgaria
134,'Till I Collapse,Eminem,4666,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,5/8/2020,5/15/2020,Bulgaria
135,Ne te zabravyam,Preslava,4663,https://open.spotify.com/track/6o9F8qsYr6SfBNv1U9NO6b,5/8/2020,5/15/2020,Bulgaria
136,Sucker,Jonas Brothers,4656,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,5/8/2020,5/15/2020,Bulgaria
137,Myron,Lil Uzi Vert,4614,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,5/8/2020,5/15/2020,Bulgaria
138,when the party's over,Billie Eilish,4613,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,5/8/2020,5/15/2020,Bulgaria
139,HUMBLE.,Kendrick Lamar,4607,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,5/8/2020,5/15/2020,Bulgaria
140,Don't Rush (feat. Headie One),Young T & Bugsey,4581,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,5/8/2020,5/15/2020,Bulgaria
141,Taste (feat. Offset),Tyga,4572,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,5/8/2020,5/15/2020,Bulgaria
142,SOSA MAJE,V:RGO,4572,https://open.spotify.com/track/2aXA19q9hOLYZAcU2wCWP8,5/8/2020,5/15/2020,Bulgaria
143,Youngblood,5 Seconds of Summer,4537,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,5/8/2020,5/15/2020,Bulgaria
144,Shampion,Anelia,4522,https://open.spotify.com/track/2SSAm64DnzKKlfrGUEpULX,5/8/2020,5/15/2020,Bulgaria
145,Beverly Hills,Zivert,4508,https://open.spotify.com/track/0EwolAxaweC2ptBlzDHYo5,5/8/2020,5/15/2020,Bulgaria
146,Ric Flair Drip (& Metro Boomin),Offset,4506,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,5/8/2020,5/15/2020,Bulgaria
147,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4506,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,5/8/2020,5/15/2020,Bulgaria
148,Спомен от рана,SkandaU,4504,https://open.spotify.com/track/4agaQ9tsbtETI2fCKmmdHK,5/8/2020,5/15/2020,Bulgaria
149,Watermelon Sugar,Harry Styles,4461,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,5/8/2020,5/15/2020,Bulgaria
150,Know Your Worth,Khalid,4431,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,5/8/2020,5/15/2020,Bulgaria
151,XO Tour Llif3,Lil Uzi Vert,4423,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,5/8/2020,5/15/2020,Bulgaria
152,Yummy,Justin Bieber,4383,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,5/8/2020,5/15/2020,Bulgaria
153,Nyama upoyka,Alisia,4365,https://open.spotify.com/track/174u6C498DlcSXx2jCdux5,5/8/2020,5/15/2020,Bulgaria
154,Going Bad (feat. Drake),Meek Mill,4363,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,5/8/2020,5/15/2020,Bulgaria
155,Nay-boli me,Tedi Aleksandrova,4359,https://open.spotify.com/track/4VGwMJJ9Al4ENmRN9vsGc8,5/8/2020,5/15/2020,Bulgaria
156,Sled 1000 zheni,Desi Slava,4359,https://open.spotify.com/track/5toNqUDZ7cQupMdUK6pM8a,5/8/2020,5/15/2020,Bulgaria
157,Like It Is,Kygo,4354,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,5/8/2020,5/15/2020,Bulgaria
158,Gorilla,2bona,4345,https://open.spotify.com/track/0ZqakYho8fupx0NyVcWg1M,5/8/2020,5/15/2020,Bulgaria
159,The London (feat. J. Cole & Travis Scott),Young Thug,4337,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,5/8/2020,5/15/2020,Bulgaria
160,Broke In A Minute,Tory Lanez,4303,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,5/8/2020,5/15/2020,Bulgaria
161,Liar,Camila Cabello,4253,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,5/8/2020,5/15/2020,Bulgaria
162,I Like Him,Princess Nokia,4251,https://open.spotify.com/track/68UU9oaQtMDnh6PRlW842H,5/8/2020,5/15/2020,Bulgaria
163,Mask Off,Future,4251,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,5/8/2020,5/15/2020,Bulgaria
164,Pure Water (with Migos),Mustard,4227,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,5/8/2020,5/15/2020,Bulgaria
165,"break up with your girlfriend, i'm bored",Ariana Grande,4172,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,5/8/2020,5/15/2020,Bulgaria
166,Starboy,The Weeknd,4170,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,5/8/2020,5/15/2020,Bulgaria
167,Racks 2 Skinny,Migos,4163,https://open.spotify.com/track/568OIKgeHyGRD3uWR44JbO,5/8/2020,5/15/2020,Bulgaria
168,Black Panther (feat. Rafal),Nebezao,4162,https://open.spotify.com/track/4efLhkYJJf2R6WhbwpFi85,5/8/2020,5/15/2020,Bulgaria
169,Ne se iztrivash,Preslava,4135,https://open.spotify.com/track/7eoO5bQx7uCb1MWxOxnK5h,5/8/2020,5/15/2020,Bulgaria
170,Kupih ti sartse,Emanuela,4116,https://open.spotify.com/track/1TIQ8BrPa6qiL7l3k4El2e,5/8/2020,5/15/2020,Bulgaria
171,Da gori v lyubov,Preslava,4109,https://open.spotify.com/track/33WkEtPjRc9ATkd1nV1vkQ,5/8/2020,5/15/2020,Bulgaria
172,Don't Call Me Up,Mabel,4093,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,5/8/2020,5/15/2020,Bulgaria
173,Mamish,Galin,4086,https://open.spotify.com/track/7KQLtlFQqtJG5CBO5g4v3K,5/8/2020,5/15/2020,Bulgaria
174,BELIEVE IT,PARTYNEXTDOOR,4083,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,5/8/2020,5/15/2020,Bulgaria
175,Mother's Daughter,Miley Cyrus,4067,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,5/8/2020,5/15/2020,Bulgaria
176,Маракеш,Galena,4064,https://open.spotify.com/track/6VXuLy2aJIlaeqpSTRYgcu,5/8/2020,5/15/2020,Bulgaria
177,Куча марка,Boro Purvi,4054,https://open.spotify.com/track/1gcVQukmyakNQHHLSPbxH2,5/8/2020,5/15/2020,Bulgaria
178,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,4033,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,5/8/2020,5/15/2020,Bulgaria
179,Не ме наричай скъпа (feat. Lidia),Alisia,4025,https://open.spotify.com/track/6GWyQNNGkF7R2oGonZ6abX,5/8/2020,5/15/2020,Bulgaria
180,Te Amo,Torino,4021,https://open.spotify.com/track/6fcPuGEcPN6oq7DCLocYU0,5/8/2020,5/15/2020,Bulgaria
181,Good In Goodbye,Madison Beer,4017,https://open.spotify.com/track/1GVF9369j7InydwGztCDIZ,5/8/2020,5/15/2020,Bulgaria
182,Da Ili Ne,Krisko,4013,https://open.spotify.com/track/2rT6xyUhl3d1rGnvSjnWXz,5/8/2020,5/15/2020,Bulgaria
183,Dusho moya,Emrah,4010,https://open.spotify.com/track/3otHC1sWkNLtiU6QFx2cJY,5/8/2020,5/15/2020,Bulgaria
184,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,3996,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,5/8/2020,5/15/2020,Bulgaria
185,Piece Of Your Heart,MEDUZA,3996,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,5/8/2020,5/15/2020,Bulgaria
186,Детство,Rauf & Faik,3990,https://open.spotify.com/track/381kyofsIJKajRfX9iKLs8,5/8/2020,5/15/2020,Bulgaria
187,VALENTINO,24kGoldn,3982,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,5/8/2020,5/15/2020,Bulgaria
188,Bravo,Itzo Hazarta,3982,https://open.spotify.com/track/0ypYK4kpq4ePvYyxZFrJuN,5/8/2020,5/15/2020,Bulgaria
189,Clout (feat. Cardi B),Offset,3970,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd,5/8/2020,5/15/2020,Bulgaria
190,По-полека,Stefan Valdobrev,3969,https://open.spotify.com/track/3yGTJ31rh0QYTh1W3yEpnr,5/8/2020,5/15/2020,Bulgaria
191,Wow.,Post Malone,3963,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,5/8/2020,5/15/2020,Bulgaria
192,boyfriend (with Social House),Ariana Grande,3942,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,5/8/2020,5/15/2020,Bulgaria
193,ZEZE (feat. Travis Scott & Offset),Kodak Black,3907,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,5/8/2020,5/15/2020,Bulgaria
194,По такива си падам,Emilia,3903,https://open.spotify.com/track/5HUZ6qphwPWmJuMtMY4dpc,5/8/2020,5/15/2020,Bulgaria
195,Dancing With A Stranger (with Normani),Sam Smith,3903,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,5/8/2020,5/15/2020,Bulgaria
196,Sartse,Galena,3899,https://open.spotify.com/track/6ey3Ohubuir9Rqq9iODQ4N,5/8/2020,5/15/2020,Bulgaria
