,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
139,rockstar (feat. 21 Savage),Post Malone,45367,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,12/27/2019,1/3/2020,Ireland
140,Body (feat. brando),Loud Luxury,45104,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,12/27/2019,1/3/2020,Ireland
141,WHAT TO DO? (feat. Don Toliver),JACKBOYS,45001,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,12/27/2019,1/3/2020,Ireland
142,Graveyard,Halsey,44909,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,12/27/2019,1/3/2020,Ireland
143,OUT WEST (feat. Young Thug),JACKBOYS,44738,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,12/27/2019,1/3/2020,Ireland
144,We Got Love,Sigala,44533,https://open.spotify.com/track/35mMXfym6C9VOTUVrcKKZp,12/27/2019,1/3/2020,Ireland
145,Giant (with Rag'n'Bone Man),Calvin Harris,44397,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,12/27/2019,1/3/2020,Ireland
146,Buss Down (feat. ZieZie),Aitch,44394,https://open.spotify.com/track/584UC3Qpm8SbYd7aRWKREu,12/27/2019,1/3/2020,Ireland
147,Say You Won't Let Go,James Arthur,44369,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,12/27/2019,1/3/2020,Ireland
148,SICKO MODE,Travis Scott,44368,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,12/27/2019,1/3/2020,Ireland
149,All Girls Are The Same,Juice WRLD,44273,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,12/27/2019,1/3/2020,Ireland
150,223's (feat. 9lokknine),YNW Melly,44166,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,12/27/2019,1/3/2020,Ireland
151,One Kiss (with Dua Lipa),Calvin Harris,44111,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,12/27/2019,1/3/2020,Ireland
152,Wake Me Up,Avicii,43877,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,12/27/2019,1/3/2020,Ireland
153,God's Plan,Drake,43549,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,12/27/2019,1/3/2020,Ireland
154,Lalala,Y2K,43412,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,12/27/2019,1/3/2020,Ireland
155,Shape of You,Ed Sheeran,42443,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,12/27/2019,1/3/2020,Ireland
156,Panini,Lil Nas X,42400,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,12/27/2019,1/3/2020,Ireland
157,Africa,TOTO,42193,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,12/27/2019,1/3/2020,Ireland
158,Dancing On My Own,Calum Scott,42179,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,12/27/2019,1/3/2020,Ireland
159,Never Really Over,Katy Perry,41953,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,12/27/2019,1/3/2020,Ireland
160,Dancing Under Red Skies,Dermot Kennedy,41882,https://open.spotify.com/track/4QOfUrTWpIlmziECELlCYN,12/27/2019,1/3/2020,Ireland
161,Better Now,Post Malone,41794,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,12/27/2019,1/3/2020,Ireland
162,Put A Little Love On Me,Niall Horan,41792,https://open.spotify.com/track/1hCTxutVVYvggAQcUUUZAT,12/27/2019,1/3/2020,Ireland
